Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
N4WYI1,1.14.13.196,1,1.14,1.14.13,1.14.13.196
O01391,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O04086,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O05970,2.6.1.42,2,2.6,2.6.1,2.6.1.42
O06913,1.3.5.1,1,1.3,1.3.5,1.3.5.1
O13968,3.4.17.-,3,3.4,3.4.17,3.4.17.-
O14057,3.5.4.3,3,3.5,3.5.4,3.5.4.3
O14121,1.6.5.9,1,1.6,1.6.5,1.6.5.9
O17917,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O22187,2.7.11.-,2,2.7,2.7.11,2.7.11.-
O22193,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O22283,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O22841,3.2.1.14,3,3.2,3.2.1,3.2.1.14
O23024,1.14.13.168,1,1.14,1.14.13,1.14.13.168
O23225,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O25376,1.3.98.3,1,1.3,1.3.98,1.3.98.3
O25827,2.7.2.4,2,2.7,2.7.2,2.7.2.4
O27720,2.8.1.4,2,2.8,2.8.1,2.8.1.4
O28853,2.7.6.1,2,2.7,2.7.6,2.7.6.1
O28927,2.4.2.57,2,2.4,2.4.2,2.4.2.57
O29329,2.6.1.42,2,2.6,2.6.1,2.6.1.42
O29382,2.8.1.4,2,2.8,2.8.1,2.8.1.4
O29513,1.3.1.14,1,1.3,1.3.1,1.3.1.14
O29592,2.7.11.1,2,2.7,2.7.1,2.7.11.1
O31219,1.2.1.11,1,1.2,1.2.1,1.2.1.11
O31435,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O31544,3.2.2.21,3,3.2,3.2.2,3.2.2.21
O32057,2.7.11.1,2,2.7,2.7.1,2.7.1.-
O32721,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O33655,1.1.3.-,1,1.1,1.1.3,1.1.3.-
O33732,1.7.5.1,1,1.7,1.7.5,1.7.5.1
O34653,1.14.19.-,1,1.14,1.14.19,1.14.19.-
O34666,3.4.21.102,3,3.4,3.4.21,3.4.21.102
O42726,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O42790,3.1.1.5,3,3.1,3.1.1,3.1.1.5
O45145,3.5.1.23,3,3.5,3.5.1,3.5.1.-
O45870,3.1.4.12,3,3.1,3.1.4,3.1.4.-
O49318,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O49691,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O51768,5.6.2.1,5,5.6,5.6.2,5.6.2.1
O59586,2.7.6.1,2,2.7,2.7.6,2.7.6.1
O60014,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O60123,3.4.16.6,3,3.4,3.4.16,3.4.16.6
O60145,2.7.11.1,2,2.7,2.7.11,2.7.11.22
O62585,2.1.2.1,2,2.1,2.1.2,2.1.2.1
O64639,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O64762,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O65333,5.5.1.6,5,5.5,5.5.1,5.5.1.6
O66615,4.1.1.50,4,4.1,4.1.1,4.1.1.50
O66875,2.3.1.47,2,2.3,2.3.1,2.3.1.47
O66893,5.6.2.1,5,5.6,5.6.2,5.6.2.1
O67221,2.7.2.4,2,2.7,2.7.2,2.7.2.4
O67703,2.2.1.6,2,2.2,2.2.1,2.2.1.6
O69969,5.1.1.7,5,5.1,5.1.1,5.1.1.7
O74164,1.1.1.34,1,1.1,1.1.1,1.1.1.34
O74199,3.2.1.14,3,3.2,3.2.1,3.2.1.14
O74426,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O74489,1.6.5.5,1,1.6,1.6.5,1.6.5.5
O74524,1.5.5.2,1,1.5,1.5.5,1.5.5.2
O74815,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O74975,2.7.7.15,2,2.7,2.7.7,2.7.7.15
O78411,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O80623,2.7.11.-,2,2.7,2.7.11,2.7.11.-
O80927,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O80949,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O82353,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O83097,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O83349,2.1.2.1,2,2.1,2.1.2,2.1.2.1
O84066,1.1.1.44,1,1.1,1.1.1,1.1.1.44
O84561,1.8.1.4,1,1.8,1.8.1,1.8.1.4
O93830,2.5.1.60,2,2.5,2.5.1,2.5.1.58
P00513,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P01114,3.6.5.2,3,3.6,3.6.5,3.6.5.2
P03006,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P06547,3.2.1.2,3,3.2,3.2.1,3.2.1.2
P07192,3.2.1.20,3,3.2,3.2.1,3.2.1.20
P07254,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P08793,1.17.1.4,1,1.17,1.17.1,1.17.1.4
P09309,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P09383,2.4.2.8,2,2.4,2.4.2,2.4.2.8
P0A0E9,2.7.6.5,3,3.1,3.1.7,3.1.7.2
P0A3Y5,2.7.1.95,2,2.7,2.7.1,2.7.1.95
P0A3Z5,3.4.21.107,3,3.4,3.4.21,3.4.21.107
P0A4V0,2.7.7.43,2,2.7,2.7.7,2.7.7.43
P0A505,7.2.2.10,7,7.2,7.2.2,7.2.2.-
P0A7A2,5.4.2.-,3,3.1,3.1.3,3.1.3.-
P0AEB3,3.4.16.4,3,3.4,3.4.16,3.4.16.4
P0C034,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P0C035,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P0C041,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P0C155,3.4.17.-,3,3.4,3.4.17,3.4.17.-
P0C187,7.1.1.1,7,7.1,7.1.1,7.1.1.1
P0C198,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0C1B1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0C8F4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0CAQ1,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P0CD62,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0CH03,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P0CH47,3.1.1.32,3,3.1,3.1.1,3.1.1.3
P0CO06,2.3.1.48,2,2.3,2.3.1,2.3.1.48
P0CO18,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P0CO50,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P0CQ62,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P0CT11,1.1.1.8,1,1.1,1.1.1,1.1.1.8
P0CW52,1.18.6.1,1,1.18,1.18.6,1.18.6.1
P0DKI6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P0DUE0,3.2.2.5,3,3.2,3.2.2,3.2.2.5
P0DUL9,6.3.2.-,6,6.3,6.3.2,6.3.2.-
P0DUV4,6.3.2.-,5,5.1,5.1.1,5.1.1.-
P10248,4.3.1.24,4,4.3,4.3.1,4.3.1.24
P10866,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P11701,2.4.1.10,2,2.4,2.4.1,2.4.1.10
P11797,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P13080,3.2.1.20,3,3.2,3.2.1,3.2.1.20
P13735,4.1.1.49,4,4.1,4.1.1,4.1.1.49
P14187,4.4.1.17,4,4.4,4.4.1,4.4.1.17
P15443,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P15567,4.1.1.21,4,4.1,4.1.1,4.1.1.21
P15792,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P16876,7.6.2.2,7,7.6,7.6.2,7.6.2.2
P17906,3.1.3.3,3,3.1,3.1.3,3.1.3.16
P18269,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P20275,2.7.1.11,2,2.7,2.7.1,2.7.1.11
P20620,1.18.6.1,1,1.18,1.18.6,1.18.6.1
P20703,3.6.4.12,3,3.6,3.6.4,3.6.4.-
P20845,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P21441,7.6.2.2,7,7.6,7.6.2,7.6.2.2
P21901,2.7.11.1,2,2.7,2.7.11,2.7.11.11
P21955,5.1.3.3,5,5.1,5.1.3,5.1.3.3
P22434,3.1.4.17,3,3.1,3.1.4,3.1.26.11
P22630,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P22856,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P22998,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P23536,2.7.3.9,2,2.7,2.7.3,2.7.3.9
P23903,3.2.1.39,3,3.2,3.2.1,3.2.1.81
P25892,3.2.2.22,3,3.2,3.2.2,3.2.2.22
P26302,2.7.1.19,2,2.7,2.7.1,2.7.1.48
P26544,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P26841,2.3.1.28,2,2.3,2.3.1,2.3.1.-
P27426,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P27486,4.4.1.14,4,4.4,4.4.1,4.4.1.14
P27551,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P27627,2.6.1.85,4,4.1,4.1.3,4.1.3.27
P28284,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P28842,3.4.21.62,3,3.4,3.4.21,3.4.21.-
P28926,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P28966,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P29127,3.2.1.8,3,3.2,3.2.1,3.2.1.8
P29129,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P29741,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P29753,6.3.2.-,6,6.3,6.3.2,6.3.2.4
P30589,2.4.1.16,2,2.4,2.4.1,2.4.1.16
P30597,2.4.1.16,2,2.4,2.4.1,2.4.1.16
P30634,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P30662,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P31200,4.1.1.39,3,1.4,3.1.27,3.1.27.-
P32225,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P32270,3.6.4.12,3,3.6,3.6.4,3.6.4.-
P32511,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P33378,3.1.4.3,3,3.1,3.1.4,3.1.4.3
P33673,3.2.1.132,3,3.2,3.2.1,3.2.1.132
P34100,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P34102,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P34103,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P34135,1.1.1.34,1,1.1,1.1.1,1.1.1.34
P34138,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P34329,5.3.4.1,5,5.3,5.3.4,5.3.4.1
P34516,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P34635,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P34946,3.4.16.6,3,3.4,3.4.16,3.4.16.6
P35048,3.4.21.4,3,3.4,3.4.21,3.4.21.4
P35484,1.8.1.4,1,1.8,1.8.1,1.8.1.4
P35811,3.2.1.8,3,3.2,3.2.1,3.2.1.8
P36026,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P36599,3.1.4.17,3,3.1,3.1.4,3.1.4.17
P36729,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P37252,2.2.1.6,2,2.2,2.2.1,2.2.1.6
P37469,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P37791,1.1.1.22,1,1.1,1.1.1,1.1.1.22
P37893,3.4.11.2,3,3.4,3.4.11,3.4.11.-
P38422,3.4.16.4,3,3.4,3.4.16,3.4.16.4
P38658,5.3.4.1,5,5.3,5.3.4,5.3.4.1
P39525,2.3.1.41,2,2.3,2.3.1,2.3.1.41
P39841,5.3.1.8,5,5.3,5.3.1,5.3.1.8
P39944,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P39967,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P40081,3.1.3.48,3,3.1,3.1.3,3.1.3.-
P40399,3.1.3.3,3,3.1,3.1.3,3.1.3.-
P40807,4.1.1.17,4,4.1,4.1.1,4.1.1.17
P40943,3.2.1.8,3,3.2,3.2.1,3.2.1.8
P41437,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P41719,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P41720,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P42169,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P42251,3.1.3.1,3,3.1,3.1.4,3.1.4.4
P42278,3.4.21.4,3,3.4,3.4.21,3.4.21.4
P42411,2.7.11.1,2,2.7,2.7.13,2.7.13.3
P42941,3.1.3.3,3,3.1,3.1.3,3.1.3.3
P43336,2.6.1.57,2,2.6,2.6.1,2.6.1.1
P43485,1.5.3.-,1,1.1,1.1.3,1.1.1.-
P43843,3.5.1.1,3,3.5,3.5.1,3.5.1.1
P44121,6.5.1.1,6,6.5,6.5.1,6.5.1.1
P44550,2.7.1.180,2,2.7,2.7.1,2.7.1.180
P44931,3.5.4.33,3,3.5,3.5.4,3.5.4.33
P44932,3.6.1.55,3,3.6,3.6.1,3.6.1.55
P45017,1.7.2.2,1,1.7,1.7.2,1.7.2.2
P45148,4.2.1.1,4,4.2,4.2.1,4.2.1.1
P45622,4.2.1.24,4,4.2,4.2.1,4.2.1.24
P45855,2.3.1.9,2,2.3,2.3.1,2.3.1.9
P46394,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P47516,1.2.4.1,1,1.2,1.2.4,1.2.4.1
P49010,3.2.1.52,3,3.2,3.2.1,3.2.1.52
P49236,3.2.1.39,3,3.2,3.2.1,3.2.1.39
P49610,3.2.1.52,3,3.2,3.2.1,3.2.1.52
P49695,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P49944,1.16.3.1,1,1.16,1.16.3,1.16.3.1
P50873,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P51333,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P51584,3.2.1.8,3,3.2,3.2.1,3.2.1.8
P51894,3.6.4.12,2,2.7,2.7.11,2.7.7.7
P52409,3.2.1.39,3,3.2,3.2.1,3.2.1.39
P52494,3.2.1.28,3,3.2,3.2.1,3.2.1.28
P52711,3.4.16.6,3,3.4,3.4.16,3.4.16.-
P52986,1.1.1.3,1,1.1,1.1.1,1.1.1.3
P53581,3.4.11.18,3,3.4,3.4.11,3.4.11.18
P53585,2.3.3.8,4,2.3,2.3.3,2.3.3.8
P54211,7.1.2.1,7,7.1,7.1.2,7.1.2.1
P54212,4.2.1.1,4,4.2,4.2.1,4.2.1.1
P54427,3.5.2.6,3,3.5,3.5.2,3.5.2.6
P54570,3.6.1.13,3,3.6,3.6.1,3.6.1.-
P54734,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P54739,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P54740,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P54743,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P54897,5.1.1.7,5,5.1,5.1.1,5.1.1.7
P55296,3.2.1.78,3,3.2,3.2.1,3.2.1.78
P55905,2.1.1.201,2,2.1,2.1.1,2.1.1.201
P55971,1.2.1.12,1,1.2,1.2.1,1.2.1.12
P55992,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P56102,3.4.11.18,3,3.4,3.4.11,3.4.11.18
P56411,2.7.1.107,2,2.7,2.7.1,2.7.1.107
P56518,3.5.1.98,3,3.5,3.5.1,3.5.1.98
P56626,3.2.2.22,3,3.2,3.2.2,3.2.2.22
P57386,4.1.99.3,4,4.1,4.1.99,4.1.99.3
P57389,2.3.1.61,2,2.3,2.3.1,2.3.1.61
P57624,3.1.3.7,3,3.1,3.1.3,3.1.3.7
P57993,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P58156,3.4.17.-,3,3.5,3.5.1,3.5.1.-
P58314,4.1.2.13,4,4.1,4.1.2,4.1.2.13
P58935,3.2.1.4,3,3.2,3.2.1,3.2.1.4
P59582,5.1.1.7,5,5.1,5.1.1,5.1.1.7
P60295,2.6.1.13,2,2.6,2.6.1,2.6.1.11
P61534,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P63499,2.6.1.2,2,2.6,2.6.1,2.6.1.-
P64315,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P64804,2.5.1.17,2,2.5,2.5.1,2.5.1.17
P67477,4.1.2.13,4,4.1,4.1.2,4.1.2.13
P69000,3.4.11.18,3,3.4,3.4.11,3.4.11.18
P69816,2.7.1.202,2,2.7,2.7.1,2.7.1.202
P70720,1.1.1.100,1,1.1,1.1.1,1.1.1.100
P73077,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P73248,2.5.1.15,2,2.5,2.5.1,2.5.1.15
P73421,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P73469,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P74297,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P74516,2.1.1.207,2,2.1,2.1.1,2.1.1.207
P74745,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P74782,1.3.5.2,1,1.3,1.3.5,1.3.5.2
P75228,2.8.1.4,2,2.8,2.8.1,2.8.1.4
P75242,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P75352,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P75394,6.3.1.20,6,6.3,6.3.1,6.3.1.20
P75476,2.7.1.11,2,2.7,2.7.1,2.7.1.11
P75528,2.7.7.85,2,2.7,2.7.7,2.7.7.85
P75539,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P75948,2.7.1.89,2,2.7,2.7.1,2.7.1.-
P76446,3.1.4.52,3,3.1,3.1.4,3.1.4.52
P77473,3.1.4.52,3,3.1,3.1.4,3.1.4.52
P77966,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P78016,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P78574,1.11.1.6,1,1.11,1.11.1,1.11.1.6
P78609,1.7.3.3,1,1.7,1.7.3,1.7.3.3
P79089,1.1.1.42,1,1.1,1.1.1,1.1.1.85
P79888,4.1.1.50,4,4.1,4.1.1,4.1.1.50
P80145,1.16.3.1,4,3.4,4.1.1,3.4.22.-
P80436,6.3.2.-,6,6.2,6.2.1,6.2.1.-
P81138,1.11.1.6,1,1.11,1.11.1,1.11.1.6
P81214,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P81762,4.6.1.24,3,3.2,3.2.2,3.2.2.22
P81989,2.4.2.1,2,2.4,2.4.2,2.4.2.1
P83098,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P83493,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P84194,3.2.1.4,3,3.4,3.4.21,3.4.21.-
P84199,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P84537,4.2.1.1,4,4.2,4.2.1,4.2.1.1
P86207,3.6.5.2,3,3.6,3.6.5,3.6.5.-
P87015,3.5.1.1,3,3.5,3.5.1,3.5.1.1
P87064,1.14.99.-,2,2.1,2.1.1,2.1.1.148
P87171,2.7.6.1,2,2.7,2.7.6,2.7.6.1
P91931,4.1.1.50,4,4.1,4.1.1,4.1.1.50
P93395,3.4.25.1,3,3.4,3.4.25,3.4.25.1
P93823,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P94170,4.2.1.1,4,4.2,4.2.1,4.2.1.1
P94364,7.1.1.7,7,7.1,7.1.1,1.10.3.-
P94367,7.4.2.-,7,7.4,7.4.2,7.4.2.-
P94465,2.7.1.26,2,2.7,2.7.1,2.7.1.26
P94679,1.14.14.-,1,1.14,1.14.13,1.14.13.-
P94845,6.3.1.2,6,6.3,6.3.1,6.3.1.2
P96130,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P96613,6.3.2.10,6,6.3,6.3.2,6.3.2.10
P97052,4.2.1.84,4,4.2,4.2.1,4.2.1.84
P97115,1.1.1.86,1,1.1,1.1.1,1.1.1.86
P9WER8,6.3.2.-,5,5.1,5.1.1,5.1.1.3
P9WES3,1.14.14.-,1,1.14,1.14.14,1.14.14.-
P9WHH5,1.6.1.1,1,1.8,1.6.1,1.6.1.1
P9WIQ4,3.1.11.5,3,3.1,3.1.11,3.1.11.5
P9WKA3,2.3.1.20,2,2.3,2.3.1,2.3.1.20
P9WKB3,2.3.1.20,2,2.3,2.3.1,2.3.1.20
P9WPS5,7.2.2.-,7,7.2,7.2.2,7.2.2.-
P9WPS8,7.2.2.-,7,7.2,7.2.2,7.2.2.-
P9WPT6,7.2.2.-,7,7.2,7.2.2,7.2.2.-
P9WQ84,2.3.1.47,2,2.3,2.3.1,2.3.1.48
Q00024,1.14.18.1,1,1.14,1.14.18,1.14.18.1
Q00094,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q00853,2.3.3.14,4,4.1,4.1.3,4.1.3.39
Q00982,3.5.2.6,3,3.5,3.5.2,3.5.2.6
Q00983,3.5.2.6,3,3.5,3.5.2,3.5.2.6
Q01170,1.7.1.1,1,1.7,1.7.1,1.7.1.1
Q01577,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q01786,3.2.1.4,3,3.2,3.2.1,3.2.1.4
Q01886,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q02595,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q02636,2.6.1.5,2,2.6,2.6.1,2.6.1.1
Q02863,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q02940,3.5.2.6,2,2.3,2.3.1,2.3.1.54
Q03045,3.2.1.3,3,3.2,3.2.1,3.2.1.3
Q03184,6.2.1.5,6,6.2,6.2.1,6.2.1.5
Q03470,5.6.2.2,5,5.6,5.6.2,5.6.2.2
Q03680,3.5.2.6,3,3.5,3.5.2,3.5.2.6
Q03FK3,3.4.25.2,3,3.4,3.4.25,3.4.25.2
Q03NP0,5.1.99.6,5,5.1,5.1.99,5.1.99.6
Q03UL2,4.2.1.9,4,4.2,4.2.1,4.2.1.9
Q03W65,2.6.1.52,2,2.6,2.6.1,2.6.1.52
Q03XM8,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q04469,3.2.1.4,3,3.2,3.2.1,3.2.1.4
Q04786,3.2.1.52,3,3.2,3.2.1,3.2.1.52
Q04792,4.1.1.15,4,4.1,4.1.1,4.1.1.15
Q04WA6,3.5.4.30,3,3.5,3.5.4,3.5.4.13
Q05308,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q05332,3.2.1.4,3,3.2,3.2.1,3.2.1.4
Q05622,3.2.1.4,3,3.4,3.4.21,3.4.21.-
Q05650,6.3.1.2,6,6.3,6.3.1,6.3.1.2
Q05893,4.1.1.32,4,4.1,4.1.1,4.1.1.32
Q05918,3.1.3.48,3,3.1,3.1.3,3.1.3.48
Q06644,2.4.1.109,2,2.4,2.4.1,2.4.1.109
Q06J47,1.97.1.12,1,1.2,1.2.7,1.2.7.7
Q07596,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q07847,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q07943,3.4.21.-,3,3.4,3.4.21,3.4.21.4
Q08097,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q08303,1.10.3.1,1,1.10,1.10.3,1.10.3.1
Q08942,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q09226,2.4.1.267,2,2.4,2.4.1,2.4.1.267
Q09438,2.4.2.28,2,2.4,2.4.2,2.4.2.28
Q09595,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q09737,4.1.1.1,4,4.1,4.1.1,4.1.1.1
Q09918,4.2.1.130,4,4.2,4.2.1,4.2.1.130
Q09925,2.3.1.50,2,2.3,2.3.1,2.3.1.50
Q09931,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q09991,3.4.16.5,3,3.4,3.4.16,3.4.16.-
Q09MP5,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q0A8J8,2.1.1.186,2,2.1,2.1.1,2.1.1.186
Q0APZ9,2.3.1.47,2,2.3,2.3.1,2.3.1.47
Q0AZ87,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q0BST5,5.6.2.2,5,5.6,5.6.2,5.6.2.2
Q0BVF4,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q0BXT9,2.7.8.13,2,2.7,2.7.8,2.7.8.13
Q0C8J3,3.2.1.78,3,3.2,3.2.1,3.2.1.78
Q0CBN5,6.3.2.-,2,2.3,2.3.1,2.3.1.-
Q0CG34,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q0CRC9,3.2.1.151,3,3.2,3.2.1,3.2.1.4
Q0CS64,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q0CSC0,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q0CZG8,1.14.14.-,1,1.14,1.14.14,1.14.14.154
Q0DR28,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q0DWA9,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q0DZT4,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q0II73,3.4.17.-,3,3.4,3.4.17,3.4.17.-
Q0IIS3,3.3.2.10,3,3.3,3.3.2,3.3.2.10
Q0J2R1,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q0JAA0,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q0JMD4,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q0P496,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q0P9V4,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q0ST95,7.5.2.11,7,7.5,7.5.2,7.5.2.7
Q0STA0,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q0U199,3.4.22.-,3,3.4,3.4.22,3.4.22.-
Q0V869,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q0V9Q6,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q0VC22,2.4.2.31,2,2.4,2.4.2,2.4.2.31
Q0VMD0,2.8.1.6,2,2.8,2.8.1,2.8.1.6
Q0VP88,2.1.1.186,2,2.1,2.1.1,2.1.1.186
Q0VZ69,1.14.14.-,1,1.14,1.14.19,1.14.19.-
Q0W0X1,6.5.1.1,6,6.5,6.5.1,6.5.1.1
Q0W5A6,1.1.1.47,1,1.1,1.1.1,1.1.1.47
Q0W6L1,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q0WKY2,3.1.13.4,3,3.1,3.1.13,3.1.13.4
Q0WPJ7,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q0WUF6,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q10024,2.7.1.107,2,2.7,2.7.1,2.7.1.107
Q10171,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q10245,1.1.1.330,1,1.1,1.1.1,1.1.1.330
Q10349,2.6.1.52,2,2.6,2.6.1,2.6.1.52
Q10462,4.2.1.1,4,4.2,4.2.1,4.2.1.1
Q10MQ2,2.6.1.83,2,2.6,2.6.1,2.6.1.83
Q10P01,2.3.1.50,2,2.3,2.3.1,2.3.1.50
Q10Q80,1.8.3.2,1,1.8,1.8.3,1.8.3.2
Q115Z7,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q11YY5,1.17.7.4,1,1.17,1.17.7,1.17.7.4
Q12214,3.5.1.98,3,3.5,3.5.1,3.5.1.98
Q12288,2.4.2.-,3,3.4,3.4.19,3.4.19.-
Q12454,3.1.3.48,3,3.1,3.1.3,3.1.3.48
Q12562,3.2.1.8,3,3.2,3.2.1,3.2.1.8
Q12585,1.14.14.-,1,1.14,1.14.14,1.14.14.-
Q12622,3.2.1.4,3,3.2,3.2.1,3.2.1.4
Q12647,3.2.1.4,3,3.2,3.2.1,3.2.1.4
