Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
Q9VGH1,1.14.99.-,1,1.14,1.14.14,1.14.14.-
Q9VH90,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9VV87,2.3.1.199,2,2.3,2.3.1,2.3.1.199
Q9VVR1,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9VW15,2.1.1.354,2,2.1,2.1.1,2.1.1.-
Q9VYQ8,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9W0G1,3.1.3.48,3,3.1,3.1.3,3.1.3.48
Q9W462,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9W6V5,3.1.3.48,3,3.1,3.1.3,3.1.3.48
Q9WUP7,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9WUU9,2.3.1.48,3,3.4,3.4.21,3.4.21.-
Q9X1N5,2.7.8.33,2,2.7,2.7.8,2.7.8.13
Q9XGM3,3.2.2.6,3,3.2,3.2.2,3.2.2.6
Q9XIP2,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9XTQ6,1.14.17.-,1,1.14,1.14.17,1.14.17.-
Q9XTR1,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q9Y4E5,2.3.2.-,3,3.4,3.4.17,3.4.17.-
Q9Z1E4,2.4.1.11,2,2.4,2.4.1,2.4.1.11
Q9Z2B1,3.2.2.6,3,3.2,3.2.2,3.2.2.6
Q9Z4P0,1.3.5.1,1,1.3,1.3.5,1.3.5.1
Q9ZT82,2.4.1.34,2,2.4,2.4.1,2.4.1.34
Q9ZW86,1.14.11.2,1,1.14,1.14.11,1.14.11.2
V9M2S5,3.2.2.6,3,3.2,3.2.2,3.2.2.6
A0A1U8QQU5,2.4.1.80,2,2.4,2.4.1,2.4.1.80
A0JM59,3.4.19.12,3,3.4,3.4.19,3.4.19.12
A1AY86,3.2.2.6,3,3.2,3.2.2,3.2.2.6
A2BGR3,3.6.4.12,3,3.6,3.6.4,3.6.4.-
A2VDM8,3.4.19.12,3,3.4,3.4.19,3.4.19.12
A3KPF5,5.3.4.1,5,5.3,5.3.4,5.3.4.1
A4QNN3,3.4.19.12,3,3.4,3.4.19,3.4.19.12
A6WE36,3.6.4.12,3,3.6,3.6.4,3.6.4.12
A9CQL8,1.11.1.20,1,1.11,1.11.1,1.11.1.24
B0R061,3.6.4.12,3,3.6,3.6.4,3.6.4.12
B0RUZ9,3.7.1.3,3,3.7,3.7.1,3.7.1.3
B2UQG6,3.2.1.52,3,3.2,3.2.1,3.2.1.52
B4IXE0,3.4.19.12,3,3.4,3.4.19,3.4.19.12
B4L1Z2,3.6.4.12,3,3.6,3.6.4,3.6.4.12
B4MLR8,3.4.19.12,3,3.4,3.4.19,3.4.19.12
B5YF42,2.1.1.192,2,2.1,2.1.1,2.1.1.192
B6HJU6,2.3.2.-,6,6.3,6.3.2,6.3.2.-
B7MMH5,2.7.1.100,2,2.7,2.7.1,2.7.1.100
B7PXE3,5.6.1.1,5,5.6,5.6.1,5.6.1.1
B8DRU2,2.1.1.192,2,2.1,2.1.1,2.1.1.192
B8FS78,2.1.1.192,2,2.1,2.1.1,2.1.1.192
C0HJW7,3.2.1.24,3,3.2,3.2.1,3.2.1.24
C0IW58,1.11.1.7,1,1.11,1.11.1,1.11.1.11
C1A949,2.1.1.192,2,2.1,2.1.1,2.1.1.192
C4A0D9,3.4.19.12,3,3.4,3.4.19,3.4.19.12
D0KN27,3.6.4.12,3,3.6,3.6.4,3.6.4.12
E1B7X9,3.6.4.12,3,3.6,3.6.4,3.6.4.12
E1B9W9,3.4.19.12,3,3.4,3.4.19,3.4.19.12
E5KBU4,1.14.16.1,1,1.14,1.14.16,1.14.16.2
F1NTD6,3.6.4.12,3,3.6,3.6.4,3.6.4.-
F1SVH9,1.12.98.3,7,7.1,7.1.1,7.1.1.-
F4INA9,3.6.4.12,3,3.6,3.6.4,3.6.4.12
F4JP46,3.5.1.10,3,3.5,3.5.1,3.5.1.10
F4JQ95,2.7.1.107,2,2.7,2.7.1,2.7.1.107
F8JJ25,1.14.99.-,1,1.13,1.13.11,1.13.11.-
G3XDA1,2.4.2.31,2,2.3,2.4.2,2.4.2.-
H9JAQ7,3.1.13.-,3,3.1,3.1.13,3.1.13.4
M1KXD0,1.14.14.-,1,1.14,1.14.14,1.14.14.-
O07436,2.3.2.-,2,2.3,2.3.2,2.3.2.-
O07855,1.3.8.-,1,1.3,1.14.99,1.14.99.-
O13492,6.3.2.17,6,6.3,6.3.2,6.3.2.17
O13682,3.6.4.12,3,3.6,3.6.4,3.6.4.-
O13811,5.3.4.1,5,5.3,5.3.4,5.3.4.1
O14147,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O22959,1.11.1.7,1,1.11,1.11.1,1.11.1.7
O23474,1.11.1.7,1,1.11,1.11.1,1.11.1.7
O23614,3.4.21.102,3,3.4,3.4.21,3.4.21.102
O29868,2.3.1.169,2,2.3,2.3.1,2.3.1.169
O29904,1.6.5.2,1,1.6,1.6.5,1.6.5.2
O31584,3.2.2.31,3,3.2,3.2.2,3.2.2.31
O32215,3.6.4.12,3,5.6,6.6.1,6.6.1.1
O34598,3.5.4.3,3,3.5,3.5.4,3.5.4.33
O42933,2.4.1.109,2,2.4,2.4.1,2.4.1.109
O45228,1.5.5.2,1,1.5,1.5.5,1.5.5.2
O54782,3.2.1.24,3,3.2,3.2.1,3.2.1.24
O59825,3.2.2.28,3,3.2,3.2.2,3.2.2.-
O60135,6.2.1.3,6,6.2,6.2.1,6.2.1.3
O65482,2.7.11.-,2,2.7,2.7.11,2.7.11.-
O66732,2.1.1.192,2,2.1,2.1.1,2.1.1.192
O66747,1.1.1.302,1,1.1,1.1.1,1.1.1.302
O69537,2.4.2.8,2,2.4,2.4.2,2.4.2.8
O74409,1.7.3.3,1,1.7,1.7.3,1.7.3.3
O74810,2.3.2.23,2,2.3,2.3.2,2.3.2.23
O74842,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O76819,1.1.1.34,1,1.1,1.1.1,1.1.1.34
O81415,3.1.1.11,3,3.1,3.1.1,3.1.1.11
O81755,1.11.1.7,1,1.11,1.11.1,1.11.1.7
O82422,2.4.1.255,2,2.4,2.4.1,2.4.1.255
O87009,1.14.14.-,1,1.3,1.3.3,1.3.99.-
O94247,3.6.4.12,3,3.6,3.6.4,3.6.4.-
O94412,2.5.1.60,2,2.5,2.5.1,2.5.1.60
O94634,4.3.1.19,4,4.3,4.3.1,4.3.1.19
O94642,3.5.4.33,2,2.7,2.7.1,2.7.1.48
O94681,2.3.1.61,2,2.3,2.3.1,2.3.1.61
P00553,2.7.1.95,2,2.7,2.7.1,2.7.1.95
P03117,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P03132,3.6.4.12,3,3.6,3.6.4,3.6.4.-
P03480,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P03481,3.2.1.18,2,2.3,2.3.2,2.7.7.48
P06611,7.6.2.8,7,7.6,7.6.2,7.6.2.8
P08492,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P09286,3.4.21.97,3,3.4,3.4.21,3.4.21.97
P09607,3.1.1.11,3,3.1,3.1.1,3.1.1.11
P09805,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P0AAG5,7.6.2.2,7,7.6,7.6.2,7.6.2.-
P0C0F4,1.1.1.22,1,1.1,1.1.1,1.1.1.22
P0C0X1,2.5.1.15,2,2.5,2.5.1,2.5.1.15
P0C8G5,2.3.2.23,2,2.3,2.3.2,2.3.2.23
P0CE16,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P0CO60,3.1.1.3,3,3.1,3.1.1,3.1.1.3
P0CX14,3.6.4.12,3,3.6,3.6.4,3.6.4.-
P0DM58,3.1.13.-,3,3.1,3.1.13,3.1.13.-
P0DMI1,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P0DO22,1.14.14.-,1,1.14,1.14.14,1.14.14.-
P0DO37,1.14.14.-,1,1.14,1.14.14,1.14.14.-
P10951,3.1.1.74,3,3.1,3.1.1,3.1.1.74
P13568,7.6.2.2,7,7.6,7.6.2,7.6.2.2
P15156,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P15287,3.5.4.4,3,3.5,3.5.4,3.5.4.4
P15555,3.4.16.4,3,3.4,3.4.11,3.4.11.-
P16006,3.5.4.12,3,3.5,3.5.4,3.5.4.12
P16237,1.1.1.34,2,1.1,1.1.1,1.1.1.34
P16268,1.18.6.1,1,1.16,1.16.3,5.4.99.5
P17207,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P18140,3.1.13.-,3,3.1,3.1.13,3.1.13.-
P19066,1.18.6.1,1,1.18,1.18.6,1.18.6.1
P21595,1.14.14.-,1,1.14,1.14.14,1.14.13.-
P22758,2.3.2.13,2,2.3,2.3.2,2.3.2.13
P23984,3.4.21.97,3,3.4,3.4.21,3.4.21.97
P24419,2.4.2.31,2,2.4,2.4.2,2.4.2.-
P25332,2.7.1.15,2,2.7,2.7.1,2.7.1.15
P25381,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P25478,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P26900,3.5.1.1,3,3.5,3.5.1,3.5.1.1
P28997,1.4.1.2,1,1.4,1.4.1,1.4.1.3
P29027,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P29030,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P29336,2.4.1.5,2,2.4,2.4.1,2.4.1.5
P29930,2.5.1.17,2,2.5,2.5.1,2.5.1.17
P30863,1.1.1.346,1,1.1,1.1.1,1.1.1.-
P32483,2.6.1.85,2,2.6,2.6.1,2.6.1.85
P32823,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P33360,7.4.2.-,7,7.6,7.6.2,7.6.2.14
P33447,2.6.1.5,2,2.6,2.6.1,2.6.1.-
P34243,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P34248,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P34751,4.1.1.28,4,4.1,4.1.1,4.1.1.-
P35003,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P35150,3.4.16.4,3,3.4,3.4.16,3.4.16.4
P36196,3.1.1.7,3,3.1,3.1.1,3.1.1.7
P36362,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P36720,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P36912,3.2.1.96,3,3.2,3.2.1,3.2.1.96
P37213,2.7.9.1,2,2.7,2.7.9,2.7.9.2
P37475,3.1.3.16,3,3.1,3.1.3,3.1.3.4
P37604,3.4.16.4,3,3.4,3.4.16,3.4.16.4
P38331,3.1.3.89,3,3.1,3.1.3,3.1.3.12
P39145,3.6.4.12,3,3.6,3.6.4,3.6.4.-
P39457,3.1.1.5,3,3.1,3.1.1,3.1.1.5
P39675,3.4.21.-,3,3.4,3.4.21,3.4.21.4
P40114,5.6.2.1,5,5.6,5.6.2,5.6.2.1
P40313,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P40583,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P40600,3.1.1.3,3,3.4,3.4.21,3.4.21.-
P40903,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P41213,1.14.20.4,1,1.14,1.14.11,1.14.11.-
P41365,3.1.1.3,3,3.1,3.1.1,3.1.1.3
P41399,1.2.1.11,1,1.2,1.2.1,1.2.1.11
P41822,1.16.3.1,1,1.16,1.16.3,1.16.3.1
P42578,1.16.3.1,1,1.16,1.16.3,1.16.3.1
P42743,2.3.2.23,2,2.3,2.3.2,2.3.2.23
P42934,2.4.1.109,2,2.4,2.4.1,2.4.1.109
P43153,3.4.24.3,3,3.4,3.4.24,3.4.24.3
P43294,2.7.11.22,2,2.7,2.7.11,2.7.11.22
P43568,2.7.11.22,2,2.7,2.7.11,2.7.11.1
P44955,3.2.1.52,3,3.2,3.2.1,3.2.1.52
P46448,1.17.1.9,1,1.17,1.9.6,1.9.6.1
P46893,2.7.9.2,2,2.7,2.7.9,2.7.9.2
P47051,6.3.1.20,6,6.3,6.3.1,6.3.1.20
P49191,2.3.1.199,2,2.3,2.3.1,2.3.1.-
P49276,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P49428,2.3.2.23,2,2.3,2.3.2,2.3.2.23
P49776,3.6.1.17,3,3.6,3.9.1,3.9.1.-
P50729,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P52320,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P52321,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P52399,3.2.1.39,3,3.2,3.2.1,3.2.1.39
P52485,2.3.2.23,2,2.3,2.3.2,2.3.2.23
P52560,2.7.6.5,2,2.7,2.7.6,2.7.6.5
P52867,2.4.1.109,2,2.4,2.4.1,2.4.1.109
P53354,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P53626,3.2.1.39,3,3.2,3.2.1,3.2.1.58
P53627,3.2.1.55,3,3.2,3.2.1,3.2.1.55
P54533,1.8.1.4,1,1.8,1.8.1,1.8.1.4
P54677,2.7.1.67,2,2.7,2.7.1,2.7.1.137
P54839,2.3.3.10,2,2.3,2.3.3,2.3.3.10
P55798,3.1.3.16,3,3.1,3.1.3,3.6.1.41
P55991,5.6.2.1,5,5.6,5.6.2,5.6.2.1
P56568,3.2.2.22,3,3.4,3.1.27,3.1.27.-
P56601,1.3.3.4,1,1.3,1.3.3,1.3.3.4
P56876,1.11.1.26,1,1.11,1.11.1,1.11.1.24
P58502,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P59577,6.3.4.2,6,6.3,6.3.4,6.3.4.2
P69525,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P72186,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P73810,5.6.2.1,5,5.6,5.6.2,5.6.2.1
P75393,1.8.1.4,1,1.8,1.8.1,1.8.1.4
P75801,2.7.7.65,2,2.7,2.7.7,2.7.7.65
P76147,2.7.7.65,2,2.7,2.7.7,2.7.7.65
P76237,2.7.7.65,2,2.7,2.7.7,2.7.7.65
P76395,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P78032,5.6.2.1,5,5.6,5.6.2,5.6.2.1
P78617,3.2.1.28,3,3.2,3.2.1,3.2.1.28
P78854,3.1.1.5,3,3.1,3.1.1,3.1.1.5
P79273,1.3.8.1,1,1.3,1.3.8,1.3.8.-
P80146,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P81038,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P81475,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P83433,3.4.21.-,3,3.2,3.2.1,3.1.1.4
P83657,1.11.1.6,1,1.2,1.2.4,2.4.2.-
P84786,3.2.2.22,5,5.4,5.4.99,5.4.99.5
P84844,4.6.1.18,4,4.6,4.6.1,3.1.27.-
P85101,3.2.2.22,3,3.2,3.2.2,3.2.2.22
P86497,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P87114,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P93846,1.14.14.154,1,1.14,1.14.14,1.14.14.154
P9WIX9,3.6.1.55,3,3.6,3.6.1,3.6.1.-
P9WJ73,3.1.13.-,3,3.1,3.1.13,3.1.13.-
P9WKB9,2.3.1.20,2,2.3,2.3.1,2.3.1.20
P9WKV3,2.3.2.-,2,2.3,2.3.2,2.3.2.-
P9WNZ5,1.14.19.-,1,1.14,1.14.19,1.14.19.-
P9WNZ7,1.14.19.-,1,1.14,1.14.19,1.14.19.2
P9WP28,2.7.1.107,2,2.7,2.7.1,2.7.1.-
P9WPQ3,6.3.4.14,6,6.4,6.4.1,6.4.1.3
Q01117,3.2.1.1,3,3.2,3.2.1,3.2.1.1
Q01976,3.6.1.13,3,3.6,3.6.1,3.6.1.-
Q01KC2,1.1.3.15,1,1.1,1.1.3,1.1.3.15
Q01QF9,2.1.1.192,2,2.1,2.1.1,2.1.1.192
Q02081,1.10.3.2,1,1.10,1.10.3,1.10.3.2
Q02137,2.2.1.6,2,2.2,2.2.1,2.2.1.6
Q02959,3.5.1.98,3,3.5,3.5.1,3.5.1.98
Q04789,2.2.1.6,2,2.2,2.2.1,2.2.1.6
Q05638,3.2.1.14,3,3.2,3.2.1,3.2.1.14
Q05733,4.1.1.22,4,4.1,4.1.1,4.1.1.25
Q05756,1.4.1.13,1,1.4,1.4.1,1.4.1.13
Q05884,3.2.1.1,3,3.2,3.2.1,3.2.1.1
Q06325,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q06606,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q08352,1.4.1.1,1,1.1,1.4.1,1.4.1.1
Q08822,1.5.5.1,1,1.5,1.5.5,1.5.5.1
Q08BL3,2.4.1.122,2,2.4,2.4.1,2.4.1.122
Q09440,3.5.1.98,3,3.5,3.5.1,3.5.1.98
Q09541,3.4.14.10,3,3.4,3.4.14,3.4.14.10
Q09687,5.4.2.3,5,5.4,5.4.2,5.4.2.2
Q09780,2.7.1.36,2,2.7,2.7.1,2.7.1.36
Q0CZG7,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q0D5R3,2.7.11.-,2,2.7,2.7.11,2.7.11.-
Q0E0Q3,2.4.2.-,2,2.4,2.4.2,2.4.2.-
Q0P4M4,3.4.17.-,3,3.4,3.4.17,3.4.17.-
Q0TTK8,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q0U8L4,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q0UPL5,3.1.13.4,3,3.1,3.1.13,3.1.13.4
Q0WQF7,2.3.1.12,2,2.3,2.3.1,2.3.1.12
Q0WRB2,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q10730,3.4.11.2,3,3.4,3.4.11,3.4.11.-
Q10QL5,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q12031,4.1.3.30,4,4.1,4.1.3,4.1.3.1
Q12270,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q12378,3.1.3.16,3,3.1,2.3.2,3.1.3.-
Q149T7,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q14B24,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q17RR3,3.1.1.3,3,3.1,3.1.1,3.1.1.3
Q18206,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q18673,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q1DLC7,3.1.1.5,3,3.1,3.1.1,3.1.1.5
Q1E873,3.1.13.4,3,3.1,3.1.13,3.1.13.4
Q1HLC0,3.4.21.-,3,3.4,3.4.21,2.7.10.1
Q1PEC0,3.1.1.11,3,3.1,3.1.1,3.1.1.11
Q1RIM1,5.6.2.1,5,5.6,5.6.2,5.6.2.1
Q1RKN3,3.6.4.12,2,2.7,2.7.7,2.7.7.-
Q1ZXQ4,6.2.1.3,6,6.2,6.2.1,6.2.1.3
Q20176,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q20375,2.3.1.50,2,2.3,2.3.1,2.3.1.50
Q21489,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q21902,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q253Y4,6.3.2.13,6,6.3,6.3.2,6.3.2.13
Q29AK2,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q2FV59,2.5.1.96,2,2.5,2.5.1,2.5.1.-
Q2FXC3,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q2HR82,2.3.2.-,3,3.4,3.4.21,3.4.21.97
Q2J878,6.3.4.2,6,6.3,6.3.4,6.3.4.2
Q2L4Q9,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q2NZB4,6.3.2.13,6,6.3,6.3.2,6.3.2.13
Q2QRN7,2.7.11.-,2,2.7,2.7.11,2.7.11.1
Q2TBM7,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q2TWM1,4.2.2.10,4,4.2,4.2.2,4.2.2.10
Q31HD6,4.2.1.1,2,2.3,3.6.4,2.4.2.-
Q336V5,1.20.4.1,3,3.1,3.1.3,3.1.3.48
Q38717,4.6.1.19,4,4.6,4.6.1,4.6.1.19
Q38945,3.1.3.7,3,3.1,3.1.3,3.1.3.7
Q39YM4,6.3.2.13,6,6.3,6.3.2,6.3.2.13
Q3B6R3,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q3E8Z8,3.1.1.11,3,3.1,3.1.1,3.1.1.11
Q45670,3.4.21.-,3,3.4,3.4.21,3.4.21.62
Q46800,1.17.1.4,1,1.17,1.17.1,1.17.1.4
Q4L332,4.4.1.13,4,4.4,4.4.1,4.4.1.13
Q4P333,2.4.1.16,2,2.4,2.4.1,2.4.1.16
Q4P9T3,3.1.13.4,3,3.1,3.1.13,3.1.13.4
Q4PBY6,1.11.1.5,1,1.11,1.11.1,1.11.1.11
Q4PHZ2,3.1.1.3,3,3.1,3.1.1,3.1.1.3
Q4UMI9,6.3.2.13,6,6.3,6.3.2,6.3.2.13
Q4V3B8,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q4VNC0,7.2.2.-,7,7.6,7.6.2,7.6.2.-
Q4WHY5,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q4WQ08,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q50940,4.2.1.1,4,4.2,4.2.1,4.2.1.1
Q54FI4,1.14.14.-,1,1.14,1.14.14,1.14.19.-
Q55081,4.1.99.3,4,4.1,4.1.99,4.1.99.3
Q55GK8,2.8.2.-,2,2.8,2.8.2,2.8.2.-
Q57837,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q57888,4.3.1.32,4,4.3,4.3.1,4.3.1.32
Q59207,7.2.2.-,7,7.2,7.2.2,7.2.2.9
Q59635,1.11.1.6,1,1.11,1.11.1,1.11.1.6
Q5A663,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q5A950,2.4.1.173,2,2.4,2.4.1,2.4.1.173
Q5APK0,3.1.13.4,3,3.1,3.1.13,3.1.13.4
Q5ARN5,3.2.1.67,3,3.2,3.2.1,3.2.1.67
Q5AUZ6,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q5B833,3.2.1.78,3,3.2,3.2.1,3.2.1.78
Q5BAZ5,3.6.4.-,3,3.6,3.6.4,3.6.4.-
Q5BDY8,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q5BH83,6.5.1.1,6,6.5,6.5.1,6.5.1.1
Q5D6D7,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q5F383,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q5FA94,3.2.1.52,3,3.2,3.2.1,3.2.1.52
Q5FWH2,2.3.2.-,2,2.3,2.3.2,2.3.2.27
Q5G269,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q5K2P9,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q5KW03,4.2.1.1,4,4.2,4.2.1,4.2.1.1
Q5L3C1,2.5.1.n9,2,2.5,2.5.1,2.5.1.n9
Q5MAI5,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q5NVQ2,4.2.1.134,4,4.2,4.2.1,4.2.1.134
Q5PNS9,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q5SHW0,4.4.1.13,4,4.4,4.4.1,4.4.1.13
Q5W264,2.3.2.-,2,2.3,2.3.1,2.3.1.50
Q5Z8T8,2.4.2.-,2,2.4,2.4.1,2.4.1.255
Q640B3,3.1.16.1,3,3.1,3.1.4,3.1.4.4
Q653F4,2.4.2.-,2,2.4,2.4.2,2.4.1.135
Q66H12,3.2.1.49,3,3.2,3.2.1,3.2.1.22
Q68KK0,3.1.1.32,3,3.1,3.1.1,3.1.1.3
Q69V23,2.4.1.12,2,2.4,2.4.1,2.4.1.-
Q69XJ4,1.14.14.18,1,1.14,1.14.14,1.14.14.18
Q6AT32,2.4.2.-,2,2.4,2.4.1,2.4.1.-
Q6C2N7,3.1.1.3,3,3.1,3.1.1,3.1.1.3
Q6C462,3.1.13.4,3,3.1,3.1.13,3.1.13.4
Q6C5G5,2.1.1.359,2,2.1,2.1.1,2.1.1.359
Q6C8A3,6.5.1.1,6,6.5,6.5.1,6.5.1.1
Q6ET36,5.5.1.13,5,5.5,5.5.1,5.5.1.-
Q6GMG5,1.1.1.205,1,1.1,1.1.1,1.1.1.205
Q6GV23,3.4.21.105,3,3.4,3.4.21,3.4.21.-
Q6H6R9,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q6IE14,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q6L1H9,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q6MDI5,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q6MF40,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q6MQC7,4.2.1.113,4,4.2,4.2.1,4.2.1.113
Q6MT00,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q6N2R1,3.1.3.82,3,3.1,3.1.3,3.1.3.-
Q6NVE9,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q6Q876,7.6.2.2,7,7.6,7.6.2,7.6.2.2
Q6TH22,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q6YD92,3.4.22.-,3,3.4,3.4.22,3.4.22.-
Q6Z3Y6,2.4.2.-,2,2.4,2.4.2,2.4.2.-
Q6Z7I3,2.4.2.-,2,2.4,2.4.1,2.4.1.255
Q6ZFR0,2.4.2.-,2,2.4,2.4.1,2.4.1.255
Q704D0,2.7.1.45,2,2.7,2.7.1,2.7.1.-
Q71TF8,3.6.4.-,3,3.6,3.6.4,3.6.4.-
Q726F4,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q72H00,3.1.3.3,3,3.1,3.1.3,3.1.3.-
Q73KE7,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q75BW5,4.6.1.19,4,4.6,4.6.1,4.6.1.19
Q75CA4,6.5.1.1,6,6.5,6.5.1,6.5.1.1
Q75E60,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q7BU69,3.4.22.-,3,3.4,3.6.4,2.3.1.48
Q7F2E4,3.6.4.-,3,3.6,3.6.4,3.6.4.-
Q7JLI1,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q7M3P9,3.4.24.-,2,7.1,2.7.7,2.7.7.6
Q7PEV7,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q7QH73,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q7RTY5,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q7RTY7,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q7RTY8,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q7S1P9,3.6.4.-,3,3.6,3.6.4,3.6.4.-
Q7TTT8,4.2.1.1,2,2.3,3.6.4,2.3.2.-
Q7UGM3,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q7URM7,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q7UUW9,1.11.1.21,1,1.11,1.11.1,1.11.1.11
Q7UUZ7,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q7XJE5,3.4.22.-,3,3.4,3.4.22,3.4.22.-
Q7XR52,3.4.22.-,3,3.4,3.4.22,3.4.22.-
Q7Z1Y7,4.6.1.-,4,4.6,4.6.1,4.6.1.-
Q7Z695,2.7.11.-,2,2.7,2.7.11,2.7.11.-
Q7ZU90,3.6.4.-,3,3.6,3.6.4,3.6.4.-
Q80KJ8,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q810M5,2.3.1.225,2,2.3,2.3.1,2.3.1.225
Q83470,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q83EH9,2.7.1.11,2,2.7,2.7.1,2.7.1.11
Q84710,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q84BZ0,1.18.1.3,1,1.14,1.14.13,1.14.13.-
