Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
F4JKB6,3.1.26.5,3,3.1,3.1.3,3.1.3.16
F4JKK0,2.3.2.27,2,2.3,2.3.2,2.3.2.27
F4JQH3,3.4.11.9,3,3.4,3.4.11,3.4.11.9
F4JSH1,3.6.1.5,3,3.6,3.6.1,3.6.1.5
F4JTP5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
F4JUU5,3.4.24.-,3,3.4,3.4.24,3.4.24.-
F4JVN6,3.4.14.10,3,3.4,3.4.14,3.4.14.10
F4JXF1,3.1.26.-,3,3.1,3.1.26,3.1.26.-
F4JY12,2.7.10.-,2,2.7,2.7.11,2.3.2.26
F4JY37,2.7.11.1,2,2.7,2.7.11,2.7.11.1
F4JYG0,2.3.2.-,2,2.3,2.3.2,2.3.2.-
F4JZW1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
F4K2E9,3.6.4.13,3,3.6,3.6.4,3.6.4.13
F4KAB8,3.6.4.12,3,3.6,3.6.4,3.6.4.12
F4KBF5,2.7.1.21,2,2.7,2.7.1,2.7.1.21
F4KBP5,3.6.4.-,3,3.6,3.6.4,3.6.4.12
F4KCC2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
F4KHI3,3.2.2.6,3,3.2,3.2.2,3.2.2.6
F4KIX0,1.14.11.-,1,1.14,1.14.11,1.14.11.67
F5BHA2,1.14.14.-,1,1.14,1.14.14,1.14.14.-
F5HKX0,3.4.21.-,3,3.4,3.4.21,3.4.21.-
F6TQD1,2.3.2.-,2,2.3,2.3.2,2.3.2.27
F7D4X9,2.3.1.-,2,2.3,2.3.1,2.3.1.286
F8W3R9,2.7.10.1,2,2.7,2.7.10,2.7.10.1
F9UPU7,2.7.1.-,2,2.7,2.7.1,2.7.1.-
F9VN79,3.1.26.4,3,3.1,3.1.26,3.1.26.4
G0L322,3.2.1.81,3,3.2,3.2.1,3.2.1.81
G2IQQ5,4.2.1.-,3,5.3,5.1.3,4.4.1.3
G2NFJ9,3.2.1.58,3,3.2,3.2.1,3.2.1.58
G2Q0E2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
G2Q1C9,2.3.2.36,2,2.3,2.3.2,2.3.2.36
G2QG48,1.1.3.-,1,1.1,1.1.1,1.1.1.-
G2QND5,3.1.1.73,3,3.1,3.1.1,3.1.1.73
G3FNQ9,3.4.21.-,3,3.4,3.4.21,3.4.21.-
G3GTP0,6.5.1.1,6,6.5,6.5.1,6.5.1.1
G3V8H4,2.3.2.27,2,2.3,2.3.2,2.3.2.27
G3V9H8,2.7.10.1,2,2.7,2.7.10,2.7.10.1
G3X912,3.4.24.-,3,3.4,3.4.24,3.4.24.-
G4FEF4,3.2.1.22,3,3.2,3.2.1,3.2.1.22
G4N6Z6,2.7.11.24,2,2.7,2.7.12,2.7.12.2
G4NEB8,2.7.11.24,2,2.7,2.7.12,2.7.12.2
G4SLH0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
G4SW86,1.3.1.70,1,1.3,1.3.1,1.3.1.70
G5E8I7,3.4.19.12,3,3.4,3.4.19,3.4.19.12
G5EBH0,3.1.4.11,3,3.1,3.1.4,3.1.4.11
G5EBI4,3.3.2.10,3,3.3,3.3.2,3.3.2.10
G5EBQ8,2.4.1.16,2,2.4,2.4.1,2.4.1.16
G5EBT1,2.7.11.24,2,2.7,2.7.11,2.7.11.24
G5EBU3,3.4.24.-,3,3.4,3.4.24,3.4.24.-
G5EBX9,3.1.3.16,3,3.1,3.1.3,3.1.3.16
G5EC24,3.1.3.48,3,3.1,3.1.3,3.1.3.48
G5EC44,3.1.11.2,3,3.1,3.1.11,3.1.11.2
G5ECC7,3.4.19.12,3,3.4,3.4.19,3.4.19.12
G5ECD6,2.4.1.16,2,2.4,2.4.1,2.4.1.16
G5ECJ6,2.7.10.2,2,2.7,2.7.10,2.7.10.2
G5ECL2,3.1.3.36,3,3.1,3.1.3,3.1.3.36
G5ECP4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
G5ECQ3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
G5ED68,3.1.3.64,3,3.1,3.1.3,3.1.3.64
G5EDB2,2.7.11.-,2,2.7,2.7.11,2.7.11.1
G5EDT6,2.7.12.2,2,2.7,2.7.12,2.7.12.2
G5EDY0,2.7.1.137,2,2.7,2.7.1,2.7.1.137
G5EEE1,2.4.1.-,2,2.4,2.4.1,2.4.1.-
G5EEH9,3.4.21.-,3,3.4,3.4.21,3.4.21.-
G5EEI4,3.4.23.-,3,3.4,3.4.23,3.4.23.-
G5EEN4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
G5EFD2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
G5EFH8,4.2.1.22,4,4.2,4.2.1,2.5.1.47
G5EFI8,3.1.4.11,3,3.1,3.1.4,3.1.4.11
G5EFL0,2.7.7.19,2,2.7,2.7.7,2.7.7.19
G5EFU0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
G5EFZ1,5.4.2.12,5,5.4,5.4.2,5.4.2.12
G5EGJ9,3.1.3.48,3,3.1,3.1.3,3.1.3.48
G5EGK5,2.7.10.1,2,2.7,2.7.10,2.7.10.1
G5EGM1,3.4.24.-,3,3.4,3.4.24,3.4.24.-
G5EGQ3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
G5EGU2,3.1.3.48,3,3.1,3.1.3,3.1.3.48
G7CBF5,7.2.2.-,7,7.6,7.6.2,7.6.2.-
G8JZS4,3.2.1.3,3,3.2,3.2.1,3.2.1.22
H2KY86,3.6.4.12,3,3.6,3.6.4,3.6.4.12
H2KYH3,2.3.2.27,2,2.3,2.3.2,2.3.2.27
H2KYS3,1.14.14.-,1,1.14,1.14.14,1.14.14.1
H2KZM6,3.1.3.48,3,3.1,3.1.3,3.1.3.48
H2KZU7,2.7.10.1,2,2.7,2.7.10,2.7.10.1
H2KZW3,2.7.11.25,2,2.7,2.7.11,2.7.11.25
H2L045,3.1.3.48,3,3.1,3.1.3,3.1.3.48
H2L099,2.7.11.1,2,2.7,2.7.11,2.7.11.1
H2N0D4,3.2.1.1,3,3.2,3.2.1,3.2.1.1
H2QII6,2.3.2.-,2,2.7,2.7.11,2.7.11.1
H6U1I8,3.1.1.-,3,3.1,3.1.1,3.1.1.-
H8WR05,2.6.1.-,5,5.4,5.4.3,5.4.3.8
I0IUP4,3.6.4.12,3,3.6,3.6.4,3.6.4.12
I1C083,3.2.2.22,1,3.2,3.2.2,1.12.98.3
I1JNS6,3.4.23.-,3,3.4,3.4.23,3.4.23.-
I1Z695,2.7.11.1,2,2.7,2.7.11,2.7.11.1
I3R9M8,1.7.5.1,1,1.7,1.7.5,1.7.5.1
I6X8D2,2.3.1.-,2,2.3,2.3.1,2.3.1.-
I6XHI4,2.3.1.16,2,2.3,2.3.1,2.3.1.-
I6XU97,3.1.1.1,3,3.1,3.1.1,3.1.1.-
I6Y2J4,3.1.1.3,3,3.1,3.1.1,3.1.1.-
I6Y3Q0,1.3.99.-,1,1.3,1.3.99,1.3.99.-
I6Y4D2,3.5.1.28,3,3.5,3.5.1,3.5.1.28
I6Y9J2,2.3.2.-,2,2.3,2.3.2,2.3.2.-
I6YCA3,1.3.99.-,1,1.3,1.3.99,1.3.99.-
J4W0G2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
J7QLC0,4.6.1.1,3,3.2,4.6.1,4.6.1.1
J9VI03,3.6.4.-,2,2.1,2.1.1,2.1.1.37
J9VNT4,2.4.1.16,2,2.4,2.4.1,2.4.1.16
J9W0G9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
K0I210,2.1.1.-,2,2.1,2.1.1,2.1.1.-
K8ERR8,2.3.1.48,2,2.3,2.3.1,2.3.1.48
K8ESC5,3.4.22.-,3,3.4,3.4.22,3.4.22.-
L0TC47,3.1.1.1,3,3.1,3.1.1,3.1.1.-
L7YAI7,2.4.1.-,2,2.4,2.4.1,2.4.1.-
L8B068,3.2.1.1,3,3.2,3.2.1,3.2.1.1
M1RNJ8,3.2.1.28,3,3.2,3.2.1,3.2.1.28
M3TYT0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
M3XFH7,3.4.11.-,3,3.4,3.4.11,3.4.11.-
M9MRI4,2.3.2.27,2,2.3,2.3.2,2.3.2.27
M9PBE2,2.3.2.27,2,2.3,2.3.2,2.3.2.27
M9PFN0,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O00102,2.3.2.23,2,2.3,2.3.2,2.3.2.23
O00237,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O00257,2.3.2.-,2,2.1,2.1.1,2.1.1.364
O00311,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O00408,3.1.4.17,3,3.1,3.1.4,3.1.4.35
O00411,2.7.7.6,2,2.7,2.7.7,2.7.7.6
O00442,6.5.1.4,6,6.5,6.5.1,6.5.1.4
O00444,2.7.11.21,2,2.7,2.7.11,2.7.11.21
O00469,1.14.11.4,1,1.14,1.14.11,1.14.11.4
O00635,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O00746,2.7.4.6,2,2.7,2.7.4,2.7.4.6
O00767,1.14.19.1,1,1.14,1.14.19,1.14.19.-
O01326,3.1.26.3,3,3.1,3.1.26,3.1.26.-
O01346,2.4.1.-,2,2.4,2.4.1,2.4.1.80
O01382,3.4.22.-,3,3.4,3.4.22,3.4.22.56
O01510,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O01583,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O01775,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O01798,2.7.10.2,2,2.7,2.7.10,2.7.10.2
O01887,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O02193,2.3.1.48,2,2.3,2.3.1,2.3.1.48
O02194,3.4.23.-,3,3.4,3.4.23,3.4.23.-
O02655,4.1.1.50,4,4.1,4.1.1,4.1.1.50
O02658,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O02705,3.6.4.10,1,5.6,5.6.2,5.6.2.2
O04073,3.4.21.102,3,3.4,3.4.21,3.4.21.102
O04147,3.1.4.37,3,3.1,3.1.4,3.1.4.37
O04795,1.11.1.7,1,1.11,1.11.1,1.11.1.7
O04846,4.2.1.1,4,4.2,4.2.1,4.2.1.1
O05208,5.6.2.2,5,5.6,5.6.2,5.6.2.2
O05927,1.8.4.10,1,1.8,1.8.4,1.8.4.10
O06769,3.5.1.23,3,3.5,3.5.1,3.5.1.23
O06967,7.6.2.-,7,7.6,7.6.2,7.6.2.2
O07834,3.4.14.-,3,3.4,3.4.21,3.4.21.-
O08467,6.3.1.2,6,6.3,6.3.1,6.3.1.2
O08498,3.5.2.6,3,3.5,3.5.2,3.5.2.6
O08557,3.5.3.18,3,3.5,3.5.3,3.5.3.18
O08619,2.3.2.13,2,2.3,2.3.2,2.3.2.13
O08629,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O08663,3.4.11.18,3,3.4,3.4.11,3.4.11.18
O08807,1.11.1.24,1,1.11,1.11.1,1.11.1.24
O08874,2.7.11.13,2,2.7,2.7.11,2.7.11.13
O09110,2.7.12.2,2,2.7,2.7.12,2.7.12.2
O09159,3.2.1.24,3,3.2,3.2.1,3.2.1.24
O09164,1.15.1.1,1,1.15,1.15.1,1.15.1.1
O13339,2.7.7.49,2,2.7,2.7.7,2.7.7.49
O13648,2.1.1.-,2,2.1,2.1.1,2.1.1.-
O13762,3.6.4.-,3,3.6,3.6.4,3.6.4.-
O13766,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O13820,1.14.19.41,1,1.14,1.14.19,1.14.19.41
O13826,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O13836,3.6.1.-,3,3.6,3.6.1,3.6.1.-
O13839,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O13849,3.4.16.5,3,3.4,3.4.16,3.4.16.6
O13853,2.7.1.68,2,2.7,2.7.1,2.7.1.68
O13889,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O13898,2.4.1.109,2,2.4,2.4.1,2.4.1.109
O13915,4.6.1.-,4,4.6,4.6.1,4.6.1.-
O13924,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O13935,2.1.1.-,2,2.1,2.1.1,2.1.1.-
O13983,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O14011,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O14019,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O14022,7.2.2.-,7,7.2,7.2.2,7.2.2.-
O14026,2.1.1.359,2,2.1,2.1.1,2.1.1.359
O14040,3.1.13.-,3,3.1,3.1.13,3.1.13.-
O14111,4.1.1.65,4,4.1,4.1.1,4.1.1.65
O14114,3.6.1.-,3,3.6,3.6.1,3.6.1.-
O14132,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O14139,3.6.4.-,3,3.6,3.6.4,3.6.4.-
O14148,3.6.4.-,3,3.6,3.6.4,3.6.4.-
O14156,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O14214,2.1.1.221,2,2.1,2.1.1,2.1.1.221
O14227,2.7.7.48,2,2.7,2.7.7,2.7.7.48
O14232,3.6.4.-,3,3.6,3.6.4,3.6.4.13
O14305,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O14333,4.1.1.65,4,4.1,4.1.1,4.1.1.65
O14405,3.2.1.4,3,3.2,3.2.1,3.2.1.4
O14647,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O14657,3.6.4.-,3,3.6,3.6.1,3.6.1.-
O14730,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O14746,2.7.7.49,2,2.7,2.7.7,2.7.7.49
O14757,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O14802,2.7.7.6,2,2.7,2.7.7,2.7.7.6
O14807,3.6.5.2,3,3.6,3.6.5,3.6.5.2
O14829,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O14841,3.5.2.9,3,3.5,3.5.2,3.5.2.-
O14929,2.3.1.48,2,2.3,2.3.1,2.3.1.48
O14936,2.7.11.1,2,2.7,2.7.11,2.7.11.17
O14939,3.1.4.4,3,3.1,3.1.4,3.1.4.4
O14976,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O14981,3.6.4.-,3,3.6,3.6.4,3.6.4.-
O15021,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O15033,2.3.2.26,2,2.3,2.3.2,2.3.2.26
O15120,2.3.1.51,2,2.3,2.3.1,2.3.1.51
O15146,2.7.10.1,2,2.7,2.7.10,2.7.10.1
O15204,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O15229,1.14.13.9,1,1.14,1.14.13,1.14.13.9
O15254,1.3.3.6,1,1.3,1.3.3,1.3.3.6
O15297,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O15393,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O15484,3.4.22.-,3,3.4,3.4.22,3.4.22.-
O15496,3.1.1.4,3,3.1,3.1.1,3.1.1.4
O15498,2.3.1.-,2,2.3,2.3.1,2.3.1.-
O15541,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O15743,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O15770,1.8.1.7,1,1.8,1.8.1,1.8.1.7
O15865,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O16299,3.6.4.-,3,3.6,3.6.4,3.6.4.-
O16374,2.4.1.-,2,2.4,2.4.1,2.4.1.-
O17087,2.7.7.19,2,2.7,2.7.7,2.7.7.19
O17514,2.1.1.356,2,2.1,2.1.1,2.1.1.356
O17645,2.8.2.-,2,2.8,2.8.2,2.8.2.-
O17670,3.1.3.48,3,3.1,3.1.3,3.1.3.48
O17736,2.3.2.26,2,2.3,2.3.2,2.3.2.26
O17798,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O17966,5.6.2.1,5,5.6,5.6.2,5.6.2.1
O18017,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O18158,2.4.1.255,2,2.4,2.4.1,2.4.1.255
O18209,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O18412,3.6.5.-,3,3.6,3.6.5,3.6.5.-
O18475,2.7.7.7,2,2.7,2.7.7,2.7.7.7
O18498,3.2.1.113,3,3.2,3.2.1,3.2.1.113
O18735,2.7.10.1,2,2.7,2.7.10,2.7.10.1
O18927,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O19132,1.14.13.39,1,1.14,1.14.13,1.14.13.39
O22133,1.1.1.-,1,1.1,1.1.1,1.1.1.-
O22145,2.3.1.234,2,2.3,2.3.1,2.3.1.234
O22149,3.1.1.11,3,3.1,3.1.1,3.1.1.11
O22229,1.8.1.9,1,1.8,1.8.1,1.8.1.9
O22267,2.7.13.3,2,2.7,2.7.13,2.7.13.3
O22268,2.1.1.-,2,2.1,2.1.1,2.1.1.-
O22415,3.2.2.22,3,3.2,3.2.2,3.2.2.22
O22609,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O22822,2.4.1.-,2,2.4,2.4.1,2.4.1.-
O22898,6.2.1.3,6,6.2,6.2.1,6.2.1.3
O22975,2.3.1.51,3,2.3,2.3.1,2.3.1.51
O23181,3.1.1.-,3,3.1,3.1.1,3.1.1.-
O23299,5.3.3.8,5,5.3,5.3.3,5.3.3.8
O23304,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O23372,2.1.1.354,2,2.1,2.1.1,2.1.1.354
O23507,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O23512,3.1.1.-,3,3.1,3.1.1,3.1.1.-
O23654,7.1.2.2,7,7.1,7.1.2,7.1.2.2
O23674,2.3.1.-,2,2.3,2.3.1,2.3.1.74
O24174,1.2.1.8,1,1.2,1.2.1,1.2.1.3
O24495,3.1.2.6,3,3.1,3.1.2,3.1.2.6
O24527,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O24585,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O25503,2.5.1.16,2,2.5,2.5.1,2.5.1.16
O25533,2.7.1.33,2,2.7,2.7.1,2.7.1.33
O26061,2.1.1.148,4,4.1,5.4.99,2.1.1.148
O26901,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O28025,6.3.4.22,6,6.3,6.3.4,6.3.4.22
O28126,2.7.7.72,2,2.7,2.7.7,2.7.7.72
O28440,1.4.1.21,1,1.4,1.4.1,1.4.1.21
O29777,7.2.2.8,7,7.2,7.2.2,7.2.2.8
O30511,2.4.1.152,2,2.4,2.4.1,2.4.1.-
O30916,3.1.3.-,3,3.1,3.1.3,3.1.3.-
O31523,3.1.1.-,3,3.1,3.1.1,3.1.1.-
O31611,2.7.6.5,2,2.7,2.7.6,2.7.6.5
O31632,4.4.1.13,4,4.4,4.4.1,4.4.1.13
O31662,5.3.1.23,5,5.3,5.3.1,5.3.1.23
O31677,4.3.99.3,4,4.3,4.3.99,4.3.99.3
O31854,2.7.7.85,2,2.7,2.7.7,2.7.7.85
O32142,3.5.2.17,3,3.5,3.5.2,3.5.2.17
O33289,2.3.1.1,2,2.3,2.3.1,2.3.1.-
O33336,2.7.8.7,2,2.7,2.7.8,2.7.8.7
O33363,3.1.1.-,3,3.1,3.1.1,3.1.1.-
O33407,3.1.1.1,3,3.1,3.1.1,3.1.1.3
O33830,3.2.1.20,3,3.2,3.2.1,3.2.1.-
O34162,1.3.98.3,1,1.3,1.3.98,1.3.98.3
O34327,3.1.3.-,3,3.1,3.1.3,3.1.3.-
O34398,6.5.1.1,6,6.5,6.5.1,6.5.1.1
O34525,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O34530,3.6.1.-,3,3.6,3.6.1,3.6.1.-
O34680,2.1.1.37,2,2.1,2.1.1,2.1.1.37
O34748,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O34798,3.5.1.-,3,3.5,3.5.1,3.5.1.-
O34939,2.1.1.37,2,2.1,2.1.1,2.1.1.37
O34952,2.7.8.-,2,2.7,2.7.8,2.7.8.-
O35013,3.6.1.55,3,3.6,3.6.1,3.6.1.-
O35052,2.7.7.41,2,2.7,2.7.7,2.7.7.41
O35082,3.2.1.31,3,3.2,3.2.1,3.2.1.21
O35286,3.6.4.13,3,3.6,3.6.4,3.6.4.13
O35385,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O35409,3.4.17.21,3,3.4,3.4.17,3.4.17.21
O35435,1.3.5.2,1,1.3,1.3.5,1.3.5.2
O35492,2.7.12.1,2,2.7,2.7.11,2.7.11.1
O35495,2.7.11.22,2,2.7,2.7.11,2.7.11.22
O35607,2.7.11.30,2,2.7,2.7.11,2.7.11.30
O35621,5.4.2.8,5,5.4,5.4.2,5.4.2.8
O35678,3.1.1.23,3,3.1,3.1.1,3.1.1.-
O35696,2.4.99.-,2,2.4,2.4.99,2.4.99.-
O35730,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O35795,3.6.1.-,3,3.6,3.6.1,3.6.1.5
O35949,2.3.1.199,2,2.3,2.3.1,2.3.1.199
O42131,5.6.2.2,5,5.6,5.6.2,5.6.2.2
O42354,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O42446,3.1.21.1,3,3.1,3.1.21,3.1.21.-
O42773,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O42832,2.1.1.-,2,2.1,2.1.1,2.1.1.-
O42844,2.7.11.17,2,2.7,2.7.11,2.7.11.1
O42861,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O42900,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O42917,2.3.1.-,2,2.7,2.7.7,2.7.7.7
O42938,2.7.1.11,2,2.7,2.7.1,2.7.1.11
O43085,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O43099,1.11.1.24,1,1.11,1.11.1,1.11.1.24
O43148,2.1.1.56,2,2.1,2.1.1,2.1.1.56
O43164,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O43174,1.14.13.-,1,1.14,1.14.14,1.14.99.-
O43184,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O43240,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O43272,1.5.5.2,1,1.5,1.5.5,1.5.5.2
O43280,3.2.1.28,3,3.2,3.2.1,3.2.1.28
O43451,3.2.1.20,3,3.2,3.2.1,3.2.1.20
O43567,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O43593,1.14.11.65,1,1.14,1.14.11,1.14.11.-
O43598,3.2.2.-,3,3.2,3.2.2,3.2.2.-
O43683,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O43734,2.3.2.27,3,3.2,3.2.2,3.2.2.6
O43895,3.4.11.9,3,3.4,3.4.11,3.4.11.9
O44476,3.1.26.11,3,3.1,3.1.26,3.1.26.11
O44750,3.4.11.9,3,3.4,3.4.11,3.4.11.9
O44757,2.1.1.-,2,2.1,2.1.1,2.1.1.355
O44836,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O44857,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O44952,3.4.21.53,3,3.4,3.4.21,3.4.21.53
O44959,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O44997,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O45244,3.6.4.13,3,3.6,3.6.4,3.6.4.13
O45293,2.4.1.-,2,2.4,2.4.1,2.4.1.41
O45797,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O45947,2.4.1.41,2,2.4,2.4.1,2.4.1.41
O45962,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O46560,2.7.1.35,2,2.7,2.7.1,2.7.1.35
O48573,3.2.2.6,3,3.2,3.2.2,3.2.2.6
O48593,6.1.1.22,6,6.1,6.1.1,6.1.1.22
O48653,2.7.7.7,2,2.7,2.7.7,2.7.7.7
O48711,3.1.1.11,3,3.1,3.1.1,3.1.1.11
O48963,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O49006,3.1.1.11,3,3.1,3.1.1,3.1.1.11
O49139,2.1.1.37,2,2.1,2.1.1,2.1.1.37
O49203,2.7.4.6,2,2.7,2.7.4,2.7.4.6
O49432,3.2.1.15,3,3.2,3.2.1,3.2.1.-
O49523,3.1.1.-,3,3.1,3.1.1,3.1.1.-
O49545,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O50083,5.3.1.6,5,5.3,5.3.1,5.3.1.6
O53181,1.2.7.3,1,1.2,1.2.7,1.2.7.3
O53424,3.1.1.-,3,3.1,3.1.1,3.1.1.-
O53547,1.1.1.-,1,1.1,1.1.1,1.1.1.-
O53561,4.2.1.-,4,4.2,4.2.1,4.2.1.17
O53638,2.3.2.-,2,2.3,2.3.2,2.3.2.-
O53896,3.4.21.107,3,3.4,3.4.21,3.4.21.107
O54697,3.4.11.-,3,3.4,3.4.17,3.4.17.21
O54874,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O54952,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O54992,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O55070,3.1.21.-,3,3.1,3.1.21,3.1.21.-
O55143,7.2.2.10,7,7.2,7.2.2,7.2.2.10
O55173,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O55222,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O57460,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O57712,2.1.1.-,2,2.1,2.1.1,2.1.1.-
O58038,2.8.1.-,2,2.8,2.8.1,2.8.1.-
O58523,2.5.1.114,2,2.5,2.5.1,2.5.1.114
O58832,2.5.1.108,2,2.5,2.5.1,2.5.1.108
O59179,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O59196,3.4.11.-,3,3.4,3.4.11,3.4.11.-
O59272,3.1.3.-,3,3.1,3.1.3,3.1.3.-
O59425,3.1.26.5,3,3.1,3.1.26,3.1.26.5
O59718,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O59763,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O59858,1.11.1.24,1,1.11,1.11.1,1.11.1.9
O59923,2.3.1.286,2,2.3,2.3.1,2.3.1.286
O60126,5.6.2.1,5,5.6,5.6.2,5.6.2.1
O60139,3.4.19.12,3,3.4,3.4.19,3.4.19.12
O60229,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O60235,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O60282,3.6.4.-,2,2.7,2.7.11,2.7.11.1
O60285,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O60306,3.6.4.13,3,3.6,3.6.4,3.6.4.-
O60337,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O60346,3.1.3.16,2,2.7,2.7.11,2.7.11.1
O60503,4.6.1.1,4,4.6,4.6.1,4.6.1.1
O60673,2.7.7.7,2,2.7,2.7.7,2.7.11.1
O60674,2.7.10.2,2,2.7,2.7.10,2.7.10.2
O60683,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O60701,1.1.1.22,1,1.1,1.1.1,1.1.1.22
O60858,2.3.2.27,2,2.3,2.3.2,2.3.2.27
O60882,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O60930,3.1.26.4,3,3.1,3.1.26,3.1.26.4
O61122,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O61125,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O61142,3.4.21.62,3,3.4,3.4.21,3.4.21.-
O61267,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O61394,2.4.1.-,2,2.4,2.4.1,2.4.1.41
O61460,2.7.10.1,2,2.7,2.7.10,2.7.10.1
O61661,2.7.11.1,2,2.7,2.7.11,2.7.11.1
O61722,3.1.3.48,3,3.1,3.1.3,3.1.3.48
O61847,2.7.11.22,2,2.7,2.7.11,2.7.11.22
O62255,3.6.1.62,3,3.6,3.6.1,3.6.1.62
O62589,3.4.21.-,3,3.4,3.4.21,3.4.21.-
