Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
Q7V7W1,2.7.1.148,2,2.7,2.7.1,2.7.1.148
Q7V8Y7,3.1.3.77,3,3.1,3.1.3,3.1.3.77
Q7VAM1,6.3.2.9,6,6.3,6.3.2,6.3.2.9
Q7VBJ3,2.8.1.8,2,2.8,2.8.1,2.8.1.8
Q7VF36,2.3.1.234,2,2.3,2.3.1,2.3.1.234
Q7VF43,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q7VFE6,2.8.1.6,2,2.8,2.8.1,2.8.1.6
Q7VGL0,2.8.4.4,2,2.8,2.8.4,2.8.4.4
Q7VHH1,4.98.1.1,4,4.98,4.98.1,4.98.1.1
Q7VIL0,2.7.7.8,2,2.7,2.7.7,2.7.7.8
Q7VJ12,1.3.1.98,1,1.3,1.3.1,1.3.1.98
Q7VK57,6.3.2.1,6,6.3,6.3.2,6.3.2.1
Q7VKM9,2.2.1.9,2,2.2,2.2.1,2.2.1.9
Q7VKU9,2.1.1.190,2,2.1,2.1.1,2.1.1.190
Q7VL09,2.3.1.47,2,2.3,2.3.1,2.3.1.47
Q7VP55,2.4.1.129,2,2.4,2.4.1,2.4.1.129
Q7VPJ2,1.3.1.98,1,1.3,1.3.1,1.3.1.98
Q7VQI7,6.3.2.8,6,6.3,6.3.2,6.3.2.8
Q7VQK8,1.17.1.8,1,1.17,1.17.1,1.17.1.8
Q7VQP1,6.3.4.4,6,6.3,6.3.4,6.3.4.4
Q7VQP8,4.1.1.65,4,4.1,4.1.1,4.1.1.65
Q7VRE2,1.1.1.267,1,1.1,1.1.1,1.1.1.267
Q7VSX3,7.4.2.8,7,7.4,7.4.2,7.4.2.8
Q7VUE3,2.1.1.45,2,2.1,2.1.1,2.1.1.45
Q7VUH0,2.7.1.148,2,2.7,2.7.1,2.7.1.148
Q7VUQ1,6.3.2.9,6,6.3,6.3.2,6.3.2.9
Q7VWD8,7.5.2.6,7,7.5,7.5.2,7.5.2.6
Q7W509,1.3.1.98,1,1.3,1.3.1,1.3.1.98
Q7WH76,2.3.1.47,2,2.3,2.3.1,2.3.1.47
Q7WUL4,3.2.1.52,3,3.2,3.2.1,3.2.1.52
Q7X7E9,6.5.1.1,6,6.5,6.5.1,6.5.1.1
Q7XIW5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q7XYM4,7.1.1.6,7,7.1,7.1.1,7.1.1.6
Q80943,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q81V82,7.2.2.-,7,7.2,7.2.2,7.2.2.-
Q81XB3,7.2.2.-,7,7.2,7.2.2,7.6.2.-
Q820X9,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q820Y1,2.8.1.13,2,2.8,2.8.1,2.8.1.13
Q820Y4,2.4.1.227,2,2.4,2.4.1,2.4.1.227
Q82GH3,4.2.1.126,4,4.2,4.2.1,4.2.1.126
Q82VS4,2.4.1.129,2,2.4,2.4.1,2.4.1.129
Q82XW0,3.1.2.6,3,3.1,3.1.2,3.1.2.6
Q833S7,4.1.1.11,4,4.1,4.1.1,4.1.1.11
Q834K7,2.3.1.275,2,2.3,2.3.1,2.3.1.275
Q838J9,2.2.1.9,2,2.2,2.2.1,2.2.1.9
Q838U8,2.4.2.31,3,3.1,3.1.26,3.1.21.4
Q83CD9,2.8.1.4,2,2.8,2.8.1,2.8.1.4
Q83D18,1.4.3.5,1,1.4,1.4.3,1.4.3.5
Q83D84,7.5.2.6,7,7.5,7.5.2,7.5.2.6
Q83FJ0,4.1.1.37,4,4.1,4.1.1,4.1.1.37
Q83FK5,1.3.1.98,1,1.3,1.3.1,1.3.1.98
Q83FU3,2.7.1.148,2,2.7,2.7.1,2.7.1.148
Q83FV5,2.3.1.234,2,2.3,2.3.1,2.3.1.234
Q83G27,1.1.1.94,1,1.1,1.1.1,1.1.1.94
Q83GE4,2.5.1.6,2,2.5,2.5.1,2.5.1.6
Q83GN2,6.3.2.9,6,6.3,6.3.2,6.3.2.9
Q83GN3,6.3.2.-,6,6.3,6.3.2,6.3.2.13
Q83GN4,2.7.8.13,2,2.7,2.7.8,2.7.8.13
Q83H08,6.3.2.1,6,6.3,6.3.2,6.3.2.1
Q85G35,7.4.2.8,7,7.4,7.4.2,7.4.2.8
Q85G50,2.1.3.15,2,2.1,2.1.3,2.1.3.15
Q869L4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q869T7,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q869X3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q869Z0,5.3.4.1,5,5.3,5.3.4,5.3.4.1
Q86A12,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q86A85,2.4.2.14,2,2.4,2.4.2,2.4.2.14
Q86AD7,2.7.11.18,2,2.7,2.7.11,2.7.11.1
Q86AE1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q86G50,2.8.1.8,2,2.8,2.8.1,2.8.1.8
Q86HG9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q86HW6,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q86I06,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q86J12,2.3.1.48,2,2.3,2.3.1,2.3.1.48
Q87A21,2.7.1.148,2,2.7,2.7.1,2.7.1.148
Q87AT3,4.3.3.7,4,4.3,4.3.3,4.3.3.7
Q87BU0,2.6.1.52,2,2.6,2.6.1,2.6.1.52
Q87DU7,1.4.3.5,1,1.4,1.4.3,1.4.3.5
Q87FR1,2.4.1.129,2,2.4,2.4.1,2.4.1.129
Q883R9,3.1.3.3,3,3.1,3.1.3,3.1.3.-
Q88N78,6.3.2.9,6,6.3,6.3.2,6.3.2.9
Q88T65,3.6.5.n1,3,3.6,3.6.5,3.6.5.-
Q88WA5,7.4.2.11,7,7.4,7.4.2,7.4.2.11
Q88WP5,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q890D1,7.2.2.-,3,3.6,3.6.3,3.6.3.-
Q891S2,1.17.1.8,1,1.17,1.17.1,1.17.1.8
Q893Q9,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q895X7,1.1.1.94,1,1.1,1.1.1,1.1.1.94
Q896F5,2.8.1.13,2,2.8,2.8.1,2.8.1.13
Q897K9,1.2.1.70,1,1.2,1.2.1,1.2.1.70
Q89AJ9,4.1.99.3,4,4.1,4.1.99,4.1.99.3
Q89AK6,2.3.1.47,2,2.3,2.3.1,2.3.1.47
Q89AL8,2.3.1.181,2,2.3,2.3.1,2.3.1.181
Q89AN4,3.1.2.6,3,3.1,3.1.2,3.1.2.6
Q89AP7,2.2.1.6,2,2.2,2.2.1,2.2.1.6
Q89AQ1,6.3.2.10,6,6.3,6.3.2,6.3.2.10
Q89AQ2,6.3.2.9,6,6.3,6.3.2,6.3.2.9
Q89AS8,2.7.2.1,2,2.7,2.7.2,2.7.2.1
Q89AY1,3.5.1.18,3,3.5,3.5.1,3.5.1.18
Q89B37,5.6.2.2,5,5.6,5.6.2,5.6.2.2
Q89FY1,1.4.1.21,1,1.4,1.4.1,1.4.1.21
Q89VA7,1.3.5.2,1,1.3,1.3.5,1.3.5.2
Q8A018,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q8A2F1,2.8.1.13,2,2.8,2.8.1,2.8.1.13
Q8A684,1.1.1.267,1,1.1,1.1.1,1.1.1.267
Q8A8H2,2.4.1.129,2,2.4,2.4.1,2.4.1.129
Q8A8S8,2.3.1.181,2,2.3,2.3.1,2.3.1.181
Q8A945,1.1.1.102,1,1.1,1.1.1,1.1.1.-
Q8BDD7,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q8BW11,3.4.21.4,3,3.4,3.4.21,3.4.21.-
Q8BX05,2.7.1.30,2,2.7,2.7.1,2.7.1.30
Q8C0N0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8C0V7,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8C522,3.1.30.-,3,3.1,3.1.30,3.1.30.-
Q8CWI5,4.1.1.37,4,4.1,4.1.1,4.1.1.37
Q8CXQ5,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q8CZD8,2.2.1.9,2,2.2,2.2.1,2.2.1.9
Q8CZE4,6.3.2.-,6,6.3,6.3.2,6.3.2.13
Q8D216,1.1.1.94,1,1.1,1.1.1,1.1.1.94
Q8D226,4.98.1.1,4,4.98,4.98.1,4.98.1.1
Q8D249,2.8.1.10,2,2.8,2.8.1,2.8.1.10
Q8D265,6.1.1.11,6,6.1,6.1.1,6.1.1.11
Q8D298,6.3.3.3,6,6.3,6.3.3,6.3.3.3
Q8D2A6,6.3.2.1,6,6.3,6.3.2,6.3.2.1
Q8D2C6,4.1.1.65,4,4.1,4.1.1,4.1.1.65
Q8D2K6,2.7.1.148,2,2.7,2.7.1,2.7.1.148
Q8D2K8,1.2.1.70,1,1.2,1.2.1,1.2.1.70
Q8D2M3,4.3.3.7,4,4.3,4.3.3,4.3.3.7
Q8D2P6,1.1.1.290,1,1.1,1.1.1,1.1.1.290
Q8D2R3,6.3.1.21,6,6.3,6.3.1,6.3.1.21
Q8D2S2,3.5.1.18,3,3.5,3.5.1,3.5.1.18
Q8D2V8,3.6.1.54,3,3.6,3.6.1,3.6.1.54
Q8D2Y0,2.7.7.8,2,2.7,2.7.7,2.7.7.8
Q8D2Z5,2.4.1.129,2,2.4,2.4.1,2.4.1.129
Q8D2Z6,2.4.1.227,2,2.4,2.4.1,2.4.1.227
Q8D2Z7,6.3.2.8,6,6.3,6.3.2,6.3.2.8
Q8D308,2.7.1.24,2,2.7,2.7.1,2.7.1.24
Q8D318,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q8D326,2.3.1.181,2,2.3,2.3.1,2.3.1.181
Q8D3H6,1.17.1.8,1,1.17,1.17.1,1.17.1.8
Q8D3I1,2.1.1.182,2,2.1,2.1.1,2.1.1.182
Q8DGH7,2.7.2.1,2,2.7,2.7.2,2.7.2.1
Q8DH49,1.1.1.94,1,1.1,1.1.1,1.1.1.94
Q8DJN7,4.3.2.10,4,4.3,4.3.2,4.3.2.10
Q8DK95,2.7.8.13,2,2.7,2.7.8,2.7.8.13
Q8DL38,2.8.1.6,2,2.8,2.8.1,2.8.1.6
Q8DMI6,2.2.1.9,2,2.2,2.2.1,2.2.1.9
Q8DQ32,2.7.1.24,2,2.7,2.7.1,2.7.1.24
Q8DSP4,6.3.2.8,6,6.3,6.3.2,6.3.2.8
Q8DTN8,3.5.4.4,3,3.5,3.5.4,3.5.4.4
Q8DVE2,2.4.1.227,2,2.4,2.4.1,2.4.1.227
Q8E9P3,6.3.2.-,6,6.3,6.3.2,6.3.2.13
Q8EED7,4.1.99.17,4,4.1,4.1.99,4.1.99.17
Q8EEH2,2.6.1.52,2,2.6,2.6.1,2.6.1.52
Q8EGH1,2.5.1.31,2,2.5,2.5.1,2.5.1.-
Q8EKI8,2.9.1.1,2,2.9,2.9.1,2.9.1.1
Q8EN08,2.7.1.33,2,2.7,2.7.1,2.7.1.33
Q8EPU9,1.1.1.25,1,1.1,1.1.1,1.1.1.25
Q8EQJ1,4.3.3.7,4,4.3,4.3.3,4.3.3.7
Q8ER78,1.17.99.9,1,1.17,1.17.99,1.17.99.9
Q8ERL9,2.3.1.181,2,2.3,2.3.1,2.3.1.181
Q8ESJ1,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q8ESX1,2.7.1.5,2,2.7,2.7.1,2.7.1.5
Q8ESZ2,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q8EU92,2.1.1.182,2,2.1,2.1.1,2.1.1.182
Q8EUB0,2.7.1.33,2,2.7,2.7.1,2.7.1.33
Q8EUQ9,2.3.1.234,2,2.3,2.3.1,2.3.1.234
Q8EUX2,6.1.1.1,6,6.1,6.1.1,6.1.1.1
Q8EUX4,2.8.4.3,2,2.8,2.8.4,2.8.4.3
Q8EVH8,2.8.1.4,2,2.8,2.8.1,2.8.1.4
Q8EVI1,6.3.4.4,6,6.3,6.3.4,6.3.4.4
Q8EVL6,7.4.2.8,7,7.4,7.4.2,7.4.2.8
Q8EVN6,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q8EW01,6.1.1.11,6,6.1,6.1.1,6.1.1.11
Q8EW41,2.3.1.274,2,2.3,2.3.1,2.3.1.274
Q8EWH5,1.1.1.94,1,1.1,1.1.1,1.1.1.94
Q8EWQ6,1.1.1.267,1,1.1,1.1.1,1.1.1.267
Q8EWR9,1.17.7.4,1,1.17,1.17.7,1.17.7.4
Q8FNR0,7.1.1.8,7,7.1,7.1.1,5.3.4.1
Q8FPK3,3.1.21.10,3,3.1,3.1.21,3.1.21.10
Q8FQ76,3.5.3.8,3,3.5,3.5.3,3.5.3.8
Q8FQB2,2.1.1.14,2,2.1,2.1.1,2.1.1.14
Q8FQZ4,2.7.1.148,2,2.7,2.7.1,2.7.1.148
Q8FSF8,1.2.1.70,1,1.2,1.2.1,1.2.1.70
Q8FT67,5.3.1.1,5,5.3,5.3.1,5.3.1.1
Q8FTH7,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q8FUI4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8FUI5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8G4G1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8G4L8,1.17.7.4,1,1.17,1.17.7,1.17.7.4
Q8G4M3,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q8G5G8,2.7.1.23,2,2.7,2.7.1,2.7.1.23
Q8G5L8,2.7.1.24,2,2.7,2.7.1,2.7.1.24
Q8G5P8,7.4.2.11,7,7.4,7.4.2,7.4.2.11
Q8G6P9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8G7C4,6.3.2.4,6,6.3,6.3.2,6.3.2.4
Q8G7I6,5.3.1.9,5,5.3,5.3.1,5.3.1.9
Q8GN53,3.1.21.10,3,3.1,3.1.21,3.1.21.10
Q8GV43,3.1.4.11,3,3.1,3.1.4,3.1.4.11
Q8H7L6,3.6.1.5,3,3.6,3.6.1,3.6.1.5
Q8H8N3,4.1.3.44,4,4.1,4.1.3,4.1.3.44
Q8I3Y8,5.5.1.4,5,5.5,5.5.1,5.5.1.4
Q8I5P7,6.1.1.11,6,6.1,6.1.1,6.1.1.11
Q8J0Q0,3.2.1.113,3,3.2,3.2.1,3.2.1.113
Q8K977,2.7.7.87,2,2.7,2.7.7,2.7.7.87
Q8K9A9,3.1.11.5,3,3.1,3.1.11,3.1.11.5
Q8K9E7,6.1.1.7,6,6.1,6.1.1,6.1.1.7
Q8K9M3,2.7.1.40,2,2.7,2.7.1,2.7.1.40
Q8K9P0,2.6.1.62,2,2.6,2.6.1,2.6.1.62
Q8K9Q3,2.3.1.181,2,2.3,2.3.1,2.3.1.181
Q8K9U2,3.6.1.55,3,3.6,3.6.1,3.6.1.55
Q8K9X1,2.7.1.148,2,2.7,2.7.1,2.7.1.148
Q8K9Z5,1.17.1.8,1,1.17,1.17.1,1.17.1.8
Q8KA00,2.1.1.182,2,2.1,2.1.1,2.1.1.182
Q8KAR6,2.4.99.16,2,2.4,2.4.99,2.4.99.16
Q8KAX9,5.1.1.7,5,5.1,5.1.1,5.1.1.7
Q8KCG4,2.7.2.11,2,2.7,2.7.2,2.7.2.11
Q8KCK7,2.7.1.33,2,2.7,2.7.1,2.7.1.33
Q8KCK9,4.2.3.4,4,4.2,4.2.3,4.2.3.4
Q8KDE3,1.2.1.38,1,1.2,1.2.1,1.2.1.38
Q8KDS2,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q8KE87,2.1.1.182,2,2.1,2.1.1,2.1.1.182
Q8KG23,1.17.7.3,1,1.17,1.17.7,1.17.7.3
Q8KGC0,6.3.3.3,6,6.3,6.3.3,6.3.3.3
Q8L2I5,1.5.5.2,1,1.5,1.5.5,1.5.5.2
Q8L3A1,2.3.1.275,2,2.3,2.3.1,2.3.1.275
Q8L868,3.2.1.39,3,3.2,3.2.1,3.2.1.39
Q8L870,4.6.1.2,3,3.4,3.4.19,3.4.19.12
Q8LI34,2.3.1.48,2,2.3,2.3.1,2.3.1.48
Q8MMG9,3.2.1.28,3,3.2,3.2.1,3.2.1.28
Q8MYF1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8MYQ1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8MZC4,2.7.8.41,2,2.7,2.7.8,2.7.8.41
Q8NJS1,2.4.1.173,2,2.4,2.4.1,2.4.1.173
Q8NMK7,6.2.1.5,6,6.2,6.2.1,6.2.1.5
Q8NTC4,4.1.2.4,4,4.1,4.1.2,4.1.2.4
Q8NTF4,1.3.1.98,1,1.3,1.3.1,1.3.1.98
Q8P4G1,2.1.1.176,2,2.1,2.1.1,2.1.1.176
Q8PCJ8,6.3.2.4,6,6.3,6.3.2,6.3.2.4
Q8PS49,2.5.1.3,2,2.5,2.5.1,2.5.1.3
Q8PTD1,2.7.1.23,2,2.7,2.7.1,2.7.1.23
Q8PW86,4.1.99.12,4,4.1,4.1.99,4.1.99.12
Q8PWU0,6.1.1.7,6,6.1,6.1.1,6.1.1.7
Q8PYP3,2.7.2.11,2,2.7,2.7.2,2.7.2.11
Q8QZV4,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8R5N5,2.4.1.227,2,2.4,2.4.1,2.4.1.227
Q8R5X3,2.8.1.13,2,2.8,2.8.1,2.8.1.13
Q8R5Z5,2.8.1.13,2,2.8,2.8.1,2.8.1.13
Q8R5Z6,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q8R639,2.2.1.7,2,2.2,2.2.1,2.2.1.7
Q8R687,1.2.1.70,1,1.2,1.2.1,1.2.1.70
Q8R6A7,5.4.2.10,5,5.4,5.4.2,5.4.2.10
Q8R6B1,2.1.1.182,2,2.1,2.1.1,2.1.1.182
Q8R6C8,2.7.1.148,2,2.7,2.7.1,2.7.1.148
Q8R778,6.3.2.4,6,6.3,6.3.2,6.3.2.4
Q8R806,2.5.1.3,2,2.5,2.5.1,2.5.1.3
Q8R807,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q8R984,2.3.1.286,2,2.3,2.3.1,2.3.1.286
Q8R9C7,6.1.1.20,6,6.1,6.1.1,6.1.1.20
Q8R9G7,2.5.1.7,2,2.5,2.5.1,2.5.1.7
Q8R9N6,2.3.1.286,2,2.3,2.3.1,2.3.1.286
Q8R9P3,1.7.1.13,1,1.7,1.7.1,1.7.1.13
Q8R9S4,5.1.1.7,5,5.1,5.1.1,5.1.1.7
Q8RAG2,1.1.1.25,1,1.1,1.1.1,1.1.1.25
Q8RBE5,2.7.1.24,2,2.7,2.7.1,2.7.1.24
Q8RC29,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q8RC98,2.3.1.234,2,2.3,2.3.1,2.3.1.234
Q8RCF9,2.3.3.13,2,2.3,2.3.3,2.3.3.14
Q8RD30,2.7.1.170,2,2.7,2.7.1,2.7.1.170
Q8RDC8,2.1.1.182,2,2.1,2.1.1,2.1.1.182
Q8RDQ0,2.7.8.13,2,2.7,2.7.8,2.7.8.13
Q8RDQ1,6.3.2.9,6,6.3,6.3.2,6.3.2.9
Q8RDQ2,6.3.2.8,6,6.3,6.3.2,6.3.2.8
Q8RDQ3,1.3.1.98,1,1.3,1.3.1,1.3.1.98
Q8RDQ4,6.3.2.4,6,6.3,6.3.2,6.3.2.4
Q8RDX3,3.1.26.4,3,3.1,3.1.26,3.1.26.4
Q8REC3,2.3.1.286,2,2.3,2.3.1,2.3.1.286
Q8RET9,6.3.3.3,6,6.3,6.3.3,6.3.3.3
Q8REU0,2.8.1.6,2,2.8,2.8.1,2.8.1.6
Q8RFE4,2.7.1.33,2,2.7,2.7.1,2.7.1.33
Q8RFJ8,6.1.1.7,6,6.1,6.1.1,6.1.1.7
Q8RFN0,3.5.3.8,3,3.5,3.5.3,3.5.3.8
Q8RFY9,2.3.1.275,2,2.3,2.3.1,2.3.1.275
Q8RG43,2.8.4.3,2,2.8,2.8.4,2.8.4.3
Q8RGA0,2.1.3.15,2,2.1,2.1.3,2.1.3.15
Q8RGF2,4.1.1.65,4,4.1,4.1.1,4.1.1.65
Q8RGM4,2.7.1.23,2,2.7,2.7.1,2.7.1.23
Q8RGP6,2.1.1.45,2,2.1,2.1.1,2.1.1.45
Q8RGS0,3.1.21.10,3,3.1,3.1.21,3.1.21.10
Q8RGW9,2.7.7.85,2,2.7,2.7.7,2.7.7.85
Q8RGX7,2.3.1.180,2,2.3,2.3.1,2.3.1.180
Q8RGX8,2.3.1.274,2,2.3,2.3.1,2.3.1.274
Q8RH46,3.4.23.36,3,3.4,3.4.23,3.4.23.36
Q8RHB4,6.1.1.20,6,6.1,6.1.1,6.1.1.20
Q8RHB5,6.1.1.20,6,6.1,6.1.1,6.1.1.20
Q8RHK0,3.4.21.53,3,3.4,3.4.21,3.4.21.53
Q8RHR7,2.7.1.24,2,2.7,2.7.1,2.7.1.24
Q8RHS8,3.6.5.-,3,3.6,3.6.5,3.6.5.-
Q8RI59,2.5.1.3,2,2.5,2.5.1,2.5.1.3
Q8RIA5,5.1.3.20,5,5.1,5.1.3,5.1.3.20
Q8RIQ1,2.5.1.7,2,2.5,2.5.1,2.5.1.7
Q8RUN1,7.2.2.10,7,7.2,7.2.2,7.2.2.10
Q8RWB8,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q8RYL1,2.3.1.50,2,2.3,2.3.1,2.3.1.50
Q8S2G5,1.1.1.8,1,1.1,1.1.1,1.1.1.86
Q8S3N2,4.1.1.17,4,4.1,4.1.1,4.1.1.17
Q8S4P6,2.1.1.356,2,2.1,2.1.1,2.1.1.356
Q8S9J2,6.1.1.1,6,6.1,6.1.1,6.1.1.1
Q8SDC3,3.6.5.-,3,3.6,3.6.5,3.6.5.-
Q8SQI1,3.2.2.21,3,3.2,3.2.2,3.2.2.-
Q8SQI7,6.3.4.2,6,6.3,6.3.4,6.3.4.2
Q8SQP0,2.7.1.40,2,2.7,2.7.1,2.7.1.40
Q8SQR2,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8SQZ4,2.7.12.1,2,2.7,2.7.11,2.7.11.1
Q8SR56,2.7.1.137,2,2.7,2.7.1,2.7.1.67
Q8SR83,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8SR86,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q8SR90,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q8SRF5,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q8SRI3,2.7.11.1,2,2.7,2.7.11,2.7.11.24
Q8SRL5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8SRP6,5.1.3.1,5,5.1,5.1.3,5.1.3.1
Q8SRY1,5.3.1.9,5,5.3,5.3.1,5.3.1.9
Q8SS09,3.6.5.-,3,3.6,3.6.5,3.6.5.-
Q8SS40,6.1.1.20,6,6.1,6.1.1,6.1.1.20
Q8SS48,6.1.1.11,6,6.1,6.1.1,6.1.1.11
Q8SS96,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8SSA8,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8SSE7,2.7.11.1,2,2.7,2.7.7,2.7.11.1
Q8SSH0,3.1.2.6,3,3.1,3.1.2,3.1.2.6
Q8SSH4,2.7.12.2,2,2.7,2.7.11,2.7.11.1
Q8SSI7,2.4.1.16,2,2.4,2.4.1,2.4.1.16
Q8SSV3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8SU27,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q8SUZ5,2.5.1.108,2,2.5,2.5.1,2.5.1.108
Q8SW31,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8SWM6,2.7.11.21,2,2.7,2.7.11,2.7.11.21
Q8T2Q0,2.3.1.225,2,2.3,2.3.1,2.3.1.225
Q8T2T7,5.6.2.1,5,5.6,5.6.2,5.6.2.1
Q8T8L8,2.4.1.256,2,2.4,2.4.1,2.4.1.256
Q8TGX7,5.6.1.7,5,5.6,5.6.1,5.6.1.7
Q8TGY5,2.7.7.72,2,2.7,2.7.7,2.7.7.72
Q8TPJ2,6.3.4.4,6,6.3,6.3.4,6.3.4.4
Q8TQF8,5.6.2.2,5,5.6,5.6.2,5.6.2.2
Q8TSR7,6.5.1.1,6,6.5,6.5.1,6.5.1.1
Q8TSY4,7.2.1.-,7,7.1,7.1.1,7.1.1.-
Q8TT60,1.2.1.70,1,1.2,1.2.1,1.2.1.70
Q8TUT2,2.7.8.26,2,2.7,2.7.8,2.7.8.26
Q8TVA7,2.1.1.86,7,7.1,7.1.1,7.1.1.-
Q8TVD2,6.1.1.11,6,6.1,6.1.1,6.1.1.11
Q8TVG7,1.17.1.8,1,1.17,1.17.1,1.17.1.8
Q8TWN3,6.5.1.1,6,6.5,6.5.1,6.5.1.1
Q8TWY1,6.1.1.7,6,6.1,6.1.1,6.1.1.7
Q8TWY8,5.4.2.10,5,5.4,5.4.2,5.4.2.10
Q8TX56,6.1.1.20,6,6.1,6.1.1,6.1.1.20
Q8TXB4,2.7.4.22,2,2.7,2.7.4,2.7.4.22
Q8TXD2,2.7.1.23,2,2.7,2.7.1,2.7.1.23
Q8TXX3,1.2.7.4,1,1.2,1.2.7,1.2.7.4
Q8TY66,6.1.1.27,6,6.1,6.1.1,6.1.1.27
Q8TY71,5.1.1.7,5,5.1,5.1.1,5.1.1.7
Q8TYK5,3.5.4.30,3,3.5,3.5.4,3.5.4.13
Q8TYM5,6.1.1.20,6,6.1,6.1.1,6.1.1.20
Q8TYV5,3.1.26.4,3,3.1,3.1.26,3.1.26.4
Q8TZ24,1.1.1.25,1,1.1,1.1.1,1.1.1.25
Q8TZ45,1.4.1.21,1,1.4,1.4.1,1.4.1.21
Q8TZV2,2.1.1.63,2,2.1,2.1.1,2.1.1.63
Q8U0K8,5.6.2.2,5,5.6,5.6.2,5.6.2.2
Q8U1P0,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q8U2H4,5.4.2.10,5,5.4,5.4.2,5.4.2.10
Q8U410,4.1.1.32,4,4.1,4.1.1,4.1.1.32
Q8UAS8,2.5.1.3,2,2.5,2.5.1,2.5.1.3
Q8UAS9,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q8UDU5,2.6.99.2,2,2.6,2.6.99,2.6.99.2
Q8UF44,2.3.1.181,2,2.3,2.3.1,2.3.1.181
Q8UUH9,3.1.1.4,3,3.1,3.1.1,3.1.1.4
Q8WS88,3.1.1.4,3,3.1,3.1.1,3.1.1.4
Q8WZX5,3.1.13.-,3,3.1,3.1.13,3.1.13.-
Q8X0S9,2.1.1.354,2,2.1,2.1.1,2.1.1.354
Q8XI68,3.6.1.66,3,3.6,3.6.1,3.6.1.66
Q8XJL8,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q8XL57,2.7.1.11,2,2.7,2.7.1,2.7.1.11
Q8XLQ0,5.4.99.12,5,5.4,5.4.99,5.4.99.12
Q8XM71,6.3.2.4,6,6.3,6.3.2,6.3.2.4
Q8XW28,4.2.1.49,4,4.2,4.2.1,4.2.1.49
Q8XWS4,2.7.8.26,2,2.7,2.7.8,2.7.8.26
Q8XYN6,6.3.5.3,6,6.3,6.3.5,6.3.5.3
Q8Y015,2.3.1.286,2,2.3,2.3.1,2.3.1.286
Q8Y081,3.6.1.54,3,3.6,3.6.1,3.6.1.54
Q8Y2M4,2.7.1.33,2,2.7,2.7.1,2.7.1.33
Q8Y3E7,2.7.2.8,2,2.7,2.7.2,2.7.2.8
Q8Y7T9,2.3.1.222,2,2.3,2.3.1,2.3.1.222
Q8YN70,2.7.7.3,2,2.7,2.7.7,2.7.7.3
