Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
Q8WYB5,2.3.1.48,2,2.3,2.3.1,2.3.1.-
Q91618,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q91819,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q91876,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q91W36,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q91YA8,2.3.1.48,2,2.7,2.7.11,2.7.11.1
Q91ZJ0,3.1.22.-,3,3.1,3.1.22,3.1.22.-
Q920L5,2.3.1.199,2,2.3,2.3.1,2.3.1.199
Q92383,3.2.2.21,3,3.2,3.2.2,3.2.2.21
Q924C5,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q92539,3.1.3.4,3,3.1,3.1.3,3.1.3.4
Q925K9,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q92794,2.3.1.48,2,2.3,2.3.1,2.3.1.48
Q92820,3.4.19.9,3,3.4,3.4.19,3.4.19.9
Q92918,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q93575,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q93703,2.6.1.5,2,2.6,2.6.1,2.6.1.-
Q93VD3,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q93Y08,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q93YN0,5.3.4.1,7,1.3,1.3.7,1.3.7.5
Q93YN1,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q94361,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q944Q0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q949Y0,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q94CG0,2.7.11.1,2,2.7,2.7.11,2.7.11.1
Q95017,2.3.2.-,2,2.3,2.3.2,2.3.2.23
Q95029,3.4.22.15,3,3.4,3.4.22,3.4.22.-
Q960X4,2.3.1.48,2,2.3,2.3.1,2.3.1.48
Q969X2,2.4.99.-,2,2.4,2.4.99,2.4.99.-
Q96AK3,3.5.4.38,3,3.5,3.5.4,3.5.4.38
Q96BZ4,3.1.16.1,3,3.1,3.1.4,3.1.4.4
Q96DC9,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q96FC9,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q96FJ0,3.4.19.-,3,3.4,3.4.19,3.4.19.-
Q96G74,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q96HD1,5.3.4.1,5,5.3,5.3.4,5.3.4.1
Q96HS1,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q96IV0,3.5.1.52,3,3.5,3.5.1,3.5.1.52
Q96JH7,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q96M02,2.3.2.-,2,2.7,2.7.11,2.7.11.1
Q96RP7,2.8.2.-,2,2.8,2.8.2,2.8.2.-
Q97WG8,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9AR19,2.3.1.48,2,2.3,2.3.1,2.3.1.48
Q9BR01,2.8.2.-,2,2.8,2.8.2,2.8.2.-
Q9BRF8,3.1.3.16,3,3.1,3.1.4,3.1.4.-
Q9BW60,2.3.1.199,2,2.3,2.3.1,2.3.1.199
Q9BWU1,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q9BXD5,4.1.3.3,4,4.2,4.1.3,4.1.3.3
Q9BXU7,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9BZP6,3.2.1.14,3,3.2,3.2.1,3.2.1.14
Q9C5Q9,3.2.2.6,3,3.2,3.2.2,3.2.2.6
Q9C6Z2,3.6.1.17,3,3.6,3.6.1,3.6.1.-
Q9CAJ0,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q9D1E8,2.3.1.51,2,2.3,2.3.1,2.3.1.51
Q9D7Q1,3.2.1.14,3,3.2,3.2.1,3.2.1.14
Q9DBR1,3.1.13.-,3,3.1,3.1.13,3.1.13.-
Q9DCH4,3.4.19.12,3,3.4,3.4.19,3.4.19.-
Q9DDE3,3.1.1.7,3,3.1,3.1.1,3.1.1.7
Q9E6P2,3.4.21.97,3,3.4,3.4.21,3.4.21.97
Q9EP69,3.1.3.64,3,3.1,3.1.3,3.1.3.64
Q9ES63,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9FFF2,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9FFK8,2.3.2.-,2,2.3,2.3.2,2.3.2.27
Q9FGW5,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q9FL33,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9FLI3,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q9FPS9,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9FPT1,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9FQ03,3.1.13.-,3,3.1,3.1.13,3.1.13.-
Q9FQ04,3.1.13.-,3,3.1,3.1.13,3.1.13.-
Q9FT69,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9FT72,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9FT73,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9FT74,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9FT77,3.2.2.6,3,3.2,3.2.2,3.2.2.6
Q9FZH5,5.3.1.8,5,5.3,5.3.1,5.3.1.8
Q9GQN5,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9GZS9,2.8.2.-,2,2.8,2.8.2,2.8.2.-
Q9H0C8,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q9H0E7,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9H0Y0,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q9HBJ7,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9HCI7,2.3.2.-,2,2.3,2.3.2,2.3.2.27
Q9HGM8,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9HXI4,3.1.3.25,3,3.1,3.1.3,3.1.3.25
Q9I509,1.6.5.2,1,1.6,1.6.5,1.6.5.2
Q9I596,3.5.1.23,3,3.5,3.5.1,3.5.1.23
Q9JJZ4,2.3.2.23,2,2.3,2.3.2,2.3.2.23
Q9LJZ5,2.3.2.23,2,2.3,2.3.2,2.3.2.23
Q9LNW3,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q9LR78,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q9LSP7,2.3.2.23,2,2.3,2.3.2,2.3.2.23
Q9LSY7,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q9M9A8,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q9NAN1,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q9NGX9,1.14.99.-,1,1.14,1.14.14,1.14.15.6
Q9NJ15,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9NR21,2.4.2.-,2,2.4,2.4.2,2.4.2.-
Q9NRR2,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9NRS4,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9NTJ4,3.2.1.24,3,3.2,3.2.1,3.2.1.24
Q9NVE5,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9NX52,3.4.21.105,3,3.4,3.4.21,3.4.21.105
Q9NZP8,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9P0G3,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9P275,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q9P376,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q9P7V2,7.6.2.2,7,7.6,7.6.2,7.6.2.2
Q9R111,3.5.4.3,3,3.5,3.5.4,3.5.4.3
Q9RT63,3.6.4.12,3,3.6,3.1.11,3.6.4.12
Q9SB81,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q9SEL7,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9SF37,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9SJF0,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q9SJM0,2.4.1.34,2,2.4,2.4.1,2.4.1.34
Q9SJT1,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q9SJZ2,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q9SXA1,2.7.1.67,2,2.7,2.7.11,2.7.11.1
Q9SXC4,2.4.2.-,2,2.4,2.4.2,2.4.2.-
Q9SY59,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q9SYK0,3.2.1.52,3,3.2,3.2.1,3.2.1.52
Q9U2Z2,2.8.2.1,2,2.8,2.8.2,2.8.2.-
Q9U720,2.4.1.12,2,2.4,2.4.1,2.4.1.-
Q9U7E0,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9U8Q4,2.4.2.-,3,3.2,3.2.1,3.4.21.-
Q9UBX7,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9UKR0,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9UQL6,3.5.1.98,3,3.5,3.5.1,3.5.1.98
Q9UT23,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9UTK4,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9UUA2,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9UXG1,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9V3U0,6.2.1.3,6,6.2,6.2.1,6.2.1.3
Q9V3Z2,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9V6K1,3.4.14.10,3,3.4,3.4.14,3.4.14.10
Q9VB68,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9VCH5,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9VCJ8,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9VEG6,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q9VER6,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9VGI8,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9VGN7,3.1.13.-,3,3.1,3.1.13,3.1.13.-
Q9VGW6,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9VL76,3.6.4.12,3,3.6,3.6.4,3.6.4.-
Q9VLQ1,2.4.1.117,2,2.4,2.4.1,2.4.1.117
Q9VP95,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9VPC0,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q9VQM4,3.1.4.-,3,3.1,3.1.4,3.1.4.-
Q9VSE2,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9W092,3.2.1.14,3,3.2,3.2.1,3.2.1.14
Q9W0S7,3.1.31.1,3,3.1,3.1.26,3.1.26.3
Q9W385,1.16.3.1,1,1.16,1.16.3,1.16.3.1
Q9W5D4,2.4.1.109,2,2.4,2.4.1,2.4.1.109
Q9WVS4,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q9X721,3.4.24.3,3,3.4,3.4.24,3.4.24.3
Q9XFH4,3.6.4.12,3,3.6,3.6.4,3.6.4.-
Q9XT97,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q9XU75,3.4.17.-,3,3.4,3.4.17,3.4.17.-
Q9XXV0,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9XYU1,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9Y2D0,4.2.1.1,4,4.2,4.2.1,4.2.1.1
Q9Y337,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9Y3R4,3.2.1.18,3,3.2,3.2.1,3.2.1.18
Q9Y4B4,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q9Y5B0,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q9Y6A1,2.4.1.109,2,2.4,2.4.1,2.4.1.109
Q9Y6T7,2.7.1.107,2,2.7,2.7.1,2.7.1.107
Q9Y871,3.1.1.73,3,3.1,3.1.1,3.1.1.73
Q9YHT1,1.3.5.1,1,1.8,1.4.3,1.3.5.1
Q9Z0M1,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9Z319,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q9ZR07,1.16.3.1,1,1.16,1.16.3,1.16.3.1
Q9ZSY9,4.2.99.-,1,1.14,1.14.14,1.14.14.154
Q9ZV04,1.11.1.7,1,1.11,1.11.1,1.11.1.7
V6F2B6,3.4.21.-,3,3.4,3.4.21,3.4.21.-
A0A0H3M1P5,3.2.1.52,3,3.2,3.2.1,3.2.1.52
A0A0K1SC59,3.5.4.4,3,3.5,3.5.4,3.5.4.-
A0A0L7K812,3.4.23.-,3,3.4,3.4.23,3.4.23.-
A0A0P0V4R0,3.6.4.12,3,3.6,3.6.4,3.6.4.12
A0A509AI82,3.4.23.-,3,3.4,3.4.23,3.4.23.-
A0A509AQ20,3.1.3.16,3,3.1,3.1.4,3.2.1.18
A0A517FNC9,1.14.14.-,1,1.14,1.14.14,1.14.14.-
A0A517FND0,1.14.14.-,1,1.14,1.14.14,1.14.14.-
A0A517FND1,1.14.14.-,1,1.14,1.14.14,1.14.14.-
A0A7R7ZDZ6,1.11.1.6,1,1.11,1.11.1,1.11.1.6
A0QNL1,3.4.21.-,3,3.4,3.4.21,3.4.21.-
A0R5G1,6.2.1.1,6,6.2,6.2.1,6.2.1.1
A0R756,5.3.1.33,5,5.3,5.3.1,5.3.1.1
A1YJE2,1.14.14.-,1,1.14,1.14.14,1.14.14.-
A1ZAG4,2.4.2.-,3,3.2,3.2.2,3.2.2.22
A2QS05,1.6.2.4,1,1.6,1.6.2,1.6.2.4
A2QUQ2,3.2.1.14,3,3.2,3.2.1,3.2.1.14
A2R6F5,3.2.1.78,3,3.2,3.2.1,3.2.1.78
A2VDF0,5.1.3.29,5,5.4,5.4.99,5.4.99.62
A3UNN4,2.4.2.31,2,2.4,2.4.2,2.4.2.31
A4KDP1,1.14.19.-,1,1.14,1.14.19,1.14.19.-
A5E1W0,3.1.13.4,3,3.1,3.1.13,3.1.13.4
A5E708,3.1.1.5,3,3.1,3.1.1,3.1.1.5
A5PJC4,2.3.2.23,2,2.3,2.3.2,2.3.2.23
A6H6T1,3.4.21.-,3,3.4,3.4.21,3.4.21.-
A7BFV6,2.3.1.50,2,2.3,2.3.1,2.3.1.50
A7SCH8,3.7.1.3,3,3.7,3.7.1,3.7.1.3
A7T395,5.6.1.1,5,5.6,5.6.1,5.6.1.1
A8BFN4,2.4.1.255,2,2.4,2.4.1,2.4.1.255
A8GG78,2.4.2.31,2,2.4,2.4.2,2.4.2.31
A8PZM4,3.4.23.-,3,3.4,3.4.23,3.4.23.-
A8XKT0,3.7.1.3,3,3.7,3.7.1,3.7.1.3
A9CKY2,3.1.1.81,3,3.1,3.1.1,3.1.1.81
B0UYH6,3.1.3.16,3,3.1,3.1.3,3.1.3.16
B1ZVM5,2.1.1.192,2,2.1,2.1.1,2.1.1.192
B2A0B9,2.1.1.192,2,2.1,2.1.1,2.1.1.192
B2A2K6,2.1.1.192,2,2.1,2.1.1,2.1.1.192
B2J6D0,2.1.1.192,2,2.1,2.1.1,2.1.1.192
B2KX91,1.1.1.34,1,1.1,1.1.1,1.1.1.34
B2RMI0,2.1.1.192,2,2.1,2.1.1,2.1.1.192
B2UMY1,3.4.24.-,3,3.4,3.4.24,3.4.24.-
B2UPR7,3.2.1.52,3,3.2,3.2.1,3.2.1.52
B3QS43,2.1.1.192,2,2.1,2.1.1,2.1.1.192
B4SCV5,3.4.24.-,3,3.4,3.4.24,3.4.24.-
B5U2W0,3.4.21.-,3,3.4,3.4.21,3.4.21.-
B5X564,2.7.11.-,2,2.7,2.7.11,2.7.11.22
B7UP20,2.4.2.-,2,6.3,2.4.2,2.4.2.-
B8H0A0,3.4.16.4,3,3.4,3.4.16,3.4.16.4
B9L7R9,6.3.4.2,6,6.3,6.3.4,6.3.4.2
C0HJU2,3.4.24.-,3,3.4,3.4.24,3.4.24.-
C0ZPK5,3.4.24.-,3,3.4,3.4.24,3.4.24.-
C3LUP3,3.4.24.-,3,3.4,3.4.24,3.4.24.-
C5J6A7,3.4.24.-,3,3.4,3.4.24,3.4.24.-
C7N1I1,3.4.24.-,3,3.4,3.4.24,3.4.24.-
C7N914,3.4.24.-,3,3.4,3.4.24,3.4.24.-
C8V3W5,2.3.1.286,2,2.3,2.3.1,2.3.1.286
C8V9Y5,4.1.3.30,4,4.1,4.1.3,4.1.3.30
D2CGS0,1.14.14.-,1,1.14,1.14.14,1.14.14.-
D2NQQ7,3.4.24.-,3,3.4,3.4.24,3.4.24.-
D3EZK2,3.4.24.-,3,3.4,3.4.24,3.4.24.-
D3FA80,3.4.24.-,3,3.4,3.4.24,3.4.24.-
D4AZ24,3.2.1.39,3,3.2,3.2.1,3.2.1.39
D5FM38,3.4.24.-,3,3.4,3.4.24,3.4.24.-
D5H7Z5,3.4.24.-,3,3.4,3.4.24,3.4.24.-
D5HA94,3.4.24.-,3,3.4,3.4.24,3.4.24.-
E9AD19,2.7.1.15,2,2.7,2.7.1,2.7.1.15
F1Q8C3,1.14.14.-,1,1.14,1.14.14,1.14.14.1
F1SVE4,1.12.98.3,7,7.1,7.1.1,7.1.1.-
F4HYR6,3.4.21.-,3,3.4,3.4.21,3.4.21.-
F4IHR4,4.2.1.1,4,4.2,4.2.1,4.2.1.1
F4IRW0,2.7.11.-,2,2.7,2.7.11,2.7.11.1
F4JIK2,4.2.1.1,4,4.2,4.2.1,4.2.1.1
F4JRF4,3.2.2.31,3,3.2,3.2.2,3.2.2.22
F4JXC5,3.4.21.-,3,3.4,3.4.21,3.4.21.-
F4K1B1,3.1.3.16,3,3.1,3.1.3,3.1.3.16
F4KDA5,3.4.24.-,3,3.4,3.4.24,3.4.24.59
F4KHG6,3.4.21.102,3,3.4,3.4.21,3.4.21.102
G0SAK3,3.4.21.-,3,3.4,3.4.21,3.4.21.-
G1X4S3,3.6.4.-,3,3.6,3.6.4,3.6.4.-
G1X7C7,3.6.4.-,3,3.6,3.6.4,3.6.4.-
G2WR64,3.6.4.-,3,3.6,3.6.4,3.6.4.-
G3GXG9,3.6.4.-,3,3.6,3.6.4,3.6.4.-
G3XD46,3.4.16.4,3,3.4,3.4.16,3.4.16.4
G4MMH2,3.2.1.55,3,3.2,3.2.1,3.2.1.55
G4MZV6,3.1.1.74,3,3.1,3.1.1,3.1.1.74
G5ECS8,3.4.24.-,3,3.4,3.4.24,3.4.24.-
G5ED44,1.14.19.-,1,1.14,1.14.19,1.14.19.1
I0DFJ0,4.1.1.28,4,4.1,4.1.1,4.1.1.15
I1RFN8,3.1.1.3,3,3.1,3.1.1,3.1.1.3
I1RQ76,1.14.14.17,1,1.14,1.14.14,1.14.14.17
I1RRW0,2.3.2.23,2,2.3,2.3.2,2.3.2.23
I1RVD9,6.3.2.-,6,6.3,6.3.2,6.3.2.-
I1S2J4,6.3.2.-,6,6.3,6.3.2,6.3.2.-
I1S8Q3,2.4.1.173,2,2.4,2.4.1,2.4.1.173
I1SAJ7,6.3.2.-,6,6.3,6.3.2,6.3.2.-
I6WZK7,1.16.3.1,1,1.10,1.10.3,1.10.3.2
J3RZ81,3.1.1.3,3,3.1,3.1.1,3.1.1.-
K0E4D7,6.3.2.-,6,6.3,6.3.2,6.3.2.-
K4LAH1,3.1.3.1,3,3.1,3.1.3,3.1.3.1
K7NCV2,6.3.2.-,6,6.3,6.3.2,6.3.2.-
K7PEY4,2.3.1.15,2,2.3,2.3.1,2.3.1.15
K7Z9Q9,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O01530,3.4.23.-,3,3.4,3.4.23,3.4.23.-
O03979,3.5.1.28,3,3.4,3.4.21,3.4.21.-
O07608,6.3.1.20,6,6.3,6.3.1,6.3.1.20
O12977,3.4.23.-,3,3.4,3.4.23,3.4.23.-
O13394,2.4.1.16,2,2.4,2.4.1,2.4.1.16
O13934,3.1.1.3,3,3.1,3.1.1,3.1.1.3
O14115,3.1.1.3,3,3.1,3.1.1,3.1.1.-
O16796,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O22941,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O23038,3.1.1.11,3,3.1,3.1.1,3.1.1.11
O23081,2.7.11.-,2,2.7,2.7.11,2.7.11.-
O23447,3.1.1.11,3,3.1,3.1.1,3.1.1.11
O24603,3.2.1.14,3,3.2,3.2.1,3.2.1.14
O24990,1.3.1.9,1,1.3,1.3.1,1.3.1.9
O25656,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O28469,5.6.2.1,5,5.6,5.6.2,5.6.2.1
O30195,2.4.99.21,2,2.4,2.4.99,2.4.99.21
O31418,3.1.26.-,3,3.1,3.1.26,3.1.26.-
O31788,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O32032,3.4.16.4,3,3.4,3.4.16,3.4.16.4
O34204,5.6.2.1,5,5.6,5.6.2,5.6.2.1
O36367,3.4.21.97,3,3.4,3.4.21,3.4.21.97
O43065,3.6.4.-,3,3.6,3.6.4,3.6.4.-
O49298,3.1.1.11,3,3.1,3.1.1,3.1.1.11
O49564,2.7.11.-,2,2.7,2.7.11,2.7.11.-
O51522,6.3.4.2,6,6.3,6.3.4,6.3.4.2
O52788,2.7.10.-,2,2.7,2.7.10,2.7.10.-
O52866,3.3.2.10,3,3.3,3.3.2,3.3.2.10
O53203,1.4.1.2,1,1.4,1.4.1,1.4.1.2
O53521,6.2.1.3,6,6.2,6.2.1,6.2.1.3
O53604,2.4.2.-,2,2.1,2.1.1,2.1.1.148
O57936,2.7.1.78,2,2.7,2.7.1,2.7.1.-
O58221,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O59774,3.4.23.-,3,3.4,3.4.23,3.4.23.-
O59824,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O59952,3.1.1.3,3,3.1,3.1.1,3.1.1.3
O60020,3.4.23.-,3,3.4,3.4.23,3.4.23.24
O60177,3.6.4.-,3,3.6,3.6.4,3.6.4.-
O61660,5.6.2.1,5,5.6,5.6.2,5.6.2.1
O64479,3.1.1.11,3,3.1,3.1.1,3.1.1.11
O64896,3.1.3.12,3,3.1,3.1.3,3.1.3.12
O64967,1.1.1.34,1,1.1,1.1.1,1.1.1.34
O65399,3.2.1.39,3,3.2,3.2.1,3.2.1.39
O65405,2.7.11.-,2,2.7,2.7.11,2.7.11.-
O65468,2.7.11.-,2,2.7,2.7.11,2.7.11.-
O66821,2.4.2.8,2,2.4,2.4.2,2.4.2.8
O68703,3.4.22.-,3,3.4,3.4.22,3.4.22.-
O73564,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O73795,3.4.24.-,3,3.4,3.4.24,3.4.24.-
O74789,3.1.3.16,3,3.1,3.1.3,3.1.3.16
O74826,1.14.99.60,1,1.14,1.14.99,1.14.99.60
O74922,3.2.1.1,3,3.2,3.2.1,3.2.1.1
O83409,5.6.2.1,5,5.6,5.6.2,5.6.2.1
O83728,2.7.9.1,2,2.7,2.7.9,2.7.9.1
O84876,3.4.22.-,3,3.4,3.4.22,3.4.22.-
O94277,2.6.1.85,2,2.6,2.6.1,2.6.1.85
O94387,3.6.4.-,2,2.7,2.7.11,2.7.11.1
O95084,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O96237,3.6.4.-,3,3.6,3.6.4,3.6.4.-
O96651,5.6.2.1,5,5.6,5.6.2,5.6.2.1
P00552,2.7.1.95,2,2.7,2.7.1,2.7.1.95
P00691,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P00770,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P03073,3.6.4.-,3,3.6,3.6.4,3.6.4.12
P03075,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P03425,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P03479,3.2.1.18,3,3.2,3.2.1,3.2.1.18
P04008,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P04146,3.4.23.-,2,3.4,3.4.23,3.4.22.-
P04308,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P04530,3.6.4.-,3,3.6,3.6.4,3.6.4.12
P04988,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P04989,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P05049,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P05382,2.5.1.15,2,2.5,2.5.1,2.5.1.15
P06131,1.17.1.9,1,1.9,1.9.6,1.9.6.1
P06279,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P07752,4.1.2.13,4,4.1,4.1.2,4.1.2.13
P08117,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P08658,3.1.1.3,3,3.1,3.1.1,3.1.1.3
P09506,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P0A0B7,1.11.1.26,1,1.11,1.11.1,1.11.1.24
P0A9H5,2.5.1.17,2,2.5,2.5.1,2.5.1.18
P0AAP1,2.7.7.65,2,2.7,2.7.7,2.7.7.65
P0ADG1,2.2.1.6,2,2.2,2.2.1,2.2.1.6
P0C0H0,2.4.1.212,2,2.4,2.4.1,2.4.1.-
P0C1S6,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P0C2E5,4.1.1.22,4,4.1,4.1.1,3.5.4.10
P0C2S1,3.2.1.91,3,3.2,3.2.1,3.2.1.4
P0C6F3,3.4.21.-,3,3.6,3.6.4,3.6.4.-
P0C6F4,3.4.21.-,3,3.4,3.4.21,3.6.4.-
P0C6K4,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P0C6K7,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P0CN08,6.5.1.1,6,6.5,6.5.1,6.5.1.1
P0CO16,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P0CP22,3.1.13.4,3,3.1,3.1.13,3.1.13.4
P0CP36,3.1.1.5,3,3.1,3.1.1,3.1.1.5
P0CQ08,3.1.13.4,3,3.1,3.1.13,3.1.13.4
P0CS68,2.3.1.225,2,2.3,2.3.1,2.3.1.225
P0CU02,3.1.1.5,3,3.1,3.1.1,3.1.1.5
P0DJH2,3.4.24.-,3,1.11,1.11.1,1.11.1.7
P0DM88,3.4.24.-,3,3.4,3.4.24,3.1.1.4
P0DO21,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P0DO50,4.2.1.1,4,4.2,4.2.1,4.2.1.1
P0DPQ5,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P10281,4.6.1.19,4,4.6,4.6.1,4.6.1.19
P10539,1.2.1.11,1,1.2,1.2.1,1.2.1.11
P10867,1.1.3.8,1,1.1,1.1.1,1.1.3.8
P10977,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P11014,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P11033,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P11934,1.11.1.6,1,1.11,1.11.1,1.11.1.6
P11959,1.8.1.4,1,1.8,1.8.1,1.8.1.4
P12926,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P13894,3.6.4.-,3,3.6,3.6.4,3.6.4.12
P14658,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P15333,1.18.6.1,1,1.8,7.1.1,1.16.3.1
P15334,1.18.6.1,1,1.18,1.18.6,1.18.6.1
P15623,6.3.1.2,6,6.3,6.3.1,6.3.1.2
P16713,3.4.24.-,3,3.4,3.4.24,3.4.24.-
P16897,3.5.2.6,3,3.5,3.5.2,3.5.2.6
P20285,2.3.1.12,2,2.3,2.3.1,2.3.1.12
P20656,3.2.2.22,3,3.2,3.2.2,3.2.2.22
P21326,3.2.2.22,3,3.2,3.2.2,3.2.2.22
P22222,3.2.1.39,3,3.2,3.2.1,3.2.1.18
P22895,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P22939,2.5.1.10,2,2.5,2.5.1,2.5.1.10
P23031,3.2.1.55,3,3.2,3.2.1,3.2.1.4
