Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
P40851,3.4.24.-,3,3.4,3.4.24,3.4.24.-
P40881,4.2.1.1,4,4.2,4.2.1,4.2.1.1
P40953,3.2.1.14,3,3.2,3.2.1,3.2.1.14
P41052,4.2.2.n1,3,3.2,3.2.1,3.2.1.17
P41410,3.6.4.12,3,3.6,3.6.4,3.6.4.-
P41695,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P41816,1.6.99.1,1,1.6,1.6.99,1.6.99.1
P41892,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P42345,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P42662,3.4.24.-,3,3.4,3.4.24,3.4.24.-
P42814,4.6.1.19,4,4.6,4.6.1,4.6.1.19
P42829,1.3.1.9,1,1.3,1.3.1,1.3.1.9
P42867,2.7.8.15,2,2.7,2.7.8,2.7.8.15
P42951,2.7.1.67,2,2.7,2.7.1,2.7.1.67
P42971,3.4.16.4,3,3.4,3.4.16,3.4.16.4
P43254,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P43558,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P43565,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P43593,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P43633,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P44539,4.1.3.3,4,4.1,4.1.3,4.1.3.3
P46014,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P46063,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P46100,3.6.4.12,2,2.3,2.3.2,2.3.2.27
P46139,2.7.7.65,2,2.7,2.7.7,2.7.7.65
P46413,6.3.2.3,6,6.3,6.3.2,6.3.2.3
P46420,2.5.1.18,2,2.5,2.5.1,2.5.1.18
P46549,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P46677,2.3.1.48,2,2.7,2.7.7,2.7.7.6
P46971,2.4.1.109,2,2.4,2.4.1,2.4.1.109
P46972,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P46995,2.1.1.359,2,2.1,2.1.1,2.1.1.359
P47116,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P47143,2.7.1.20,2,2.7,2.7.1,2.7.1.20
P48450,5.4.99.7,5,5.4,5.4.99,5.4.99.7
P48456,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P48523,1.1.1.195,1,1.1,1.1.1,1.1.1.195
P48562,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P49049,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P49137,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P49424,3.2.1.78,3,3.2,3.2.1,3.2.1.78
P49593,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P49594,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P49598,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P49619,2.7.1.107,2,2.7,2.7.1,2.7.1.107
P49687,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P49731,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P49736,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P49842,2.7.11.1,2,2.3,2.3.1,2.3.2.27
P49863,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P50101,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P50102,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P50336,1.3.3.4,1,1.3,1.3.3,1.3.3.4
P50440,2.1.4.1,3,3.5,3.5.3,3.5.3.18
P50526,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P50527,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P50530,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P50534,2.3.2.-,2,2.3,2.3.2,2.3.2.27
P50582,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P51123,2.7.11.1,2,2.1,2.1.1,2.1.1.57
P51511,3.4.24.-,3,3.4,3.4.24,3.4.24.-
P51532,3.6.4.-,3,3.6,3.6.4,3.6.4.12
P51559,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P51592,2.3.2.26,2,2.3,2.3.2,2.3.2.26
P51593,2.3.2.26,2,2.3,2.3.2,2.3.2.26
P51784,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P51955,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P51957,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P51979,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P52101,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P52429,2.7.1.107,2,2.7,2.7.1,2.7.1.107
P52687,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P52699,3.5.2.6,3,3.5,3.5.2,3.5.2.6
P52700,3.5.2.6,3,3.5,3.5.2,3.1.1.81
P52948,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P52961,2.4.2.31,2,2.4,2.4.2,2.4.2.31
P53010,3.1.13.4,3,3.1,3.1.13,3.1.13.4
P53041,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P53043,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P53091,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P53101,4.4.1.13,2,2.5,2.5.1,2.5.1.48
P53104,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P53119,2.3.2.26,2,2.3,2.3.2,2.3.2.26
P53127,2.3.2.27,2,2.1,2.1.1,2.1.1.356
P53550,3.6.1.62,3,3.6,3.6.1,3.6.1.62
P53615,4.2.1.1,4,4.2,4.2.1,4.2.1.1
P53739,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P53746,1.16.1.9,1,1.16,1.16.1,1.16.1.9
P53780,4.4.1.13,4,4.4,4.4.1,4.4.1.13
P53804,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P53874,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P53920,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P53924,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P53933,3.1.3.4,3,3.1,3.1.3,3.1.3.16
P53974,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P53983,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P54074,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P54132,3.6.4.12,3,3.6,3.6.4,3.6.4.12
P54201,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P54265,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P54360,2.7.11.1,2,2.7,2.7.1,2.7.1.-
P54423,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P54488,3.4.16.4,3,3.4,3.4.16,3.4.16.4
P54578,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P54644,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P54683,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P54857,3.1.1.3,3,3.1,3.1.1,3.1.1.-
P54860,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P54926,3.1.3.25,3,3.1,3.1.3,3.1.3.25
P54958,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P55217,2.5.1.48,2,2.5,2.5.1,2.5.1.-
P55824,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P55956,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P56523,3.5.1.98,3,3.5,3.5.1,3.5.1.98
P56709,6.5.1.1,6,6.5,6.5.1,6.5.1.1
P56951,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P56960,3.1.13.-,3,3.1,3.1.13,3.1.13.-
P57078,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P57080,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P57727,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P58751,3.4.21.-,3,3.2,2.7.10,3.2.1.35
P58766,3.1.4.4,3,3.1,3.1.4,3.1.4.4
P59384,3.4.24.-,3,3.4,3.4.24,3.4.24.-
P59822,3.2.2.6,3,3.2,3.2.2,3.2.2.6
P61085,2.3.2.23,2,2.3,2.3.2,2.3.2.23
P61871,3.1.1.3,3,3.1,3.1.1,3.1.1.3
P62915,2.3.1.48,2,2.7,2.7.6,3.2.2.-
P63883,3.5.1.28,3,3.5,3.5.1,3.5.1.28
P68036,2.3.2.23,2,2.3,2.3.2,2.3.2.23
P69327,3.2.1.3,3,3.2,3.2.1,3.2.1.3
P70195,3.4.25.1,3,3.4,3.4.25,3.4.25.1
P70365,2.3.1.48,2,2.3,2.3.1,2.3.1.48
P70398,3.4.19.12,3,3.4,3.4.19,3.4.19.12
P70496,3.1.4.4,3,3.1,3.1.4,3.1.4.4
P70669,3.4.24.-,3,3.4,3.4.24,3.4.24.11
P71016,1.2.1.8,1,1.2,1.2.1,1.2.1.3
P71857,1.3.99.-,1,1.3,1.3.99,1.3.99.-
P71858,1.3.99.-,1,1.3,1.3.99,1.3.99.-
P73276,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P74312,1.6.5.2,1,1.6,1.6.5,1.6.5.2
P74383,3.4.19.5,3,3.5,3.5.1,3.4.19.5
P75728,1.14.99.60,1,1.14,1.14.13,1.14.13.-
P75820,3.5.1.28,3,3.5,3.5.1,3.5.1.28
P75823,4.1.2.48,4,4.1,4.1.2,4.1.2.48
P76015,2.7.1.121,2,2.7,2.7.1,2.7.1.121
P76129,3.1.4.52,3,3.1,3.1.4,3.1.4.52
P76339,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P76341,3.5.2.17,3,3.5,3.5.2,3.5.2.17
P76558,1.1.1.40,1,1.1,1.1.1,1.1.1.40
P77510,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P77544,2.5.1.18,2,2.5,2.5.1,2.5.1.18
P78055,4.1.2.-,4,2.2,2.2.1,2.2.1.2
P78362,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P78875,3.1.3.12,2,2.4,2.4.1,2.4.1.15
P79051,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P79143,3.4.11.2,3,3.4,3.4.11,3.4.11.-
P80197,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P81715,3.4.24.-,3,3.4,3.4.11,3.4.11.-
P82600,1.11.1.7,1,1.11,1.11.1,1.11.1.7
P82974,3.5.1.28,3,3.5,3.5.1,3.5.1.28
P83103,2.7.11.1,2,2.7,2.7.11,2.7.11.1
P84035,3.4.24.-,3,3.4,3.4.24,3.4.24.-
P84516,1.11.1.7,1,1.11,1.11.1,1.11.1.7
P84634,3.1.26.-,3,3.1,3.1.26,3.1.26.-
P85137,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P86100,3.2.1.35,3,3.2,3.2.1,3.2.1.35
P86516,3.4.17.-,3,3.2,3.2.2,3.4.11.5
P87176,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P87231,3.1.22.-,3,3.1,3.1.22,3.1.22.-
P90489,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P90521,2.7.1.11,2,2.7,2.7.1,2.7.1.11
P90820,1.11.1.7,1,1.11,1.11.1,1.11.1.7
P91133,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P91863,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P92983,1.5.5.2,1,1.5,1.5.5,1.5.5.2
P93006,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P93030,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P93159,3.2.1.39,3,3.2,3.2.1,3.2.1.39
P95470,3.2.1.55,3,3.2,3.2.1,3.2.1.99
P96086,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P96155,3.2.1.52,3,3.2,3.2.1,3.2.1.52
P96368,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P96622,3.1.27.-,3,3.4,3.1.27,3.1.27.-
P97377,2.7.11.22,2,2.7,2.7.11,2.7.11.22
P97386,6.5.1.1,6,6.5,6.5.1,6.5.1.1
P97789,3.1.13.-,3,3.1,3.1.13,3.1.13.-
P97857,3.4.24.-,3,3.4,3.4.24,3.4.24.-
P98004,1.10.3.-,7,7.1,7.1.1,7.1.1.9
P98064,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P98159,3.4.21.-,3,3.4,3.4.22,3.4.22.-
P98170,2.3.2.27,2,2.3,2.3.2,2.3.2.27
P9WG25,2.2.1.1,2,2.2,2.2.1,2.2.1.1
P9WG39,2.2.1.6,2,2.2,2.2.1,2.2.1.6
P9WGK3,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P9WGK9,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P9WGL3,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P9WGL5,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P9WHR2,3.4.21.-,3,3.1,3.1.1,3.1.1.-
P9WHR9,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P9WHW5,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P9WIB3,3.1.4.3,3,3.1,3.1.4,3.1.4.3
P9WII3,3.1.27.-,3,3.4,3.1.27,3.1.27.-
P9WIK3,1.8.4.10,1,1.8,1.8.4,1.8.4.10
P9WJ93,1.14.15.30,1,1.14,1.14.13,1.14.13.-
P9WK21,3.4.11.18,3,3.4,3.4.11,3.4.11.18
P9WKC9,2.3.1.20,2,2.3,2.3.1,2.3.1.20
P9WKY5,2.3.1.48,2,2.3,2.3.2,3.5.2.6
P9WM39,3.1.1.-,3,3.1,3.1.1,3.1.1.-
P9WN93,4.2.1.2,4,4.2,4.2.1,4.2.1.2
P9WNL7,2.4.2.-,2,2.4,2.4.2,2.4.2.-
P9WP21,2.3.1.117,2,2.3,2.3.1,2.3.1.117
P9WP43,3.1.1.-,3,3.1,3.1.1,3.1.1.-
P9WPH3,3.5.4.5,3,3.5,3.5.4,3.5.4.5
P9WPI9,2.7.10.-,3,3.6,3.1.3,3.6.1.1
P9WPJ9,4.2.1.1,4,4.2,4.2.1,4.2.1.1
P9WQ37,6.2.1.3,6,6.2,6.2.1,6.2.1.-
P9WQE1,2.3.1.292,2,2.3,2.3.1,2.3.1.-
Q00416,3.6.4.-,2,2.7,2.7.11,2.7.11.1
Q00449,7.6.2.2,7,7.6,7.6.2,7.6.2.2
Q00534,2.7.11.22,2,2.7,2.7.11,2.7.11.22
Q00578,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q00618,2.5.1.60,2,2.5,2.5.1,2.5.1.60
Q00748,7.6.2.2,7,7.6,7.6.2,7.6.2.2
Q00IB6,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q01476,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q01477,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q01532,3.4.22.40,3,3.4,3.4.22,3.4.22.40
Q01603,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q01662,3.4.11.18,3,3.4,3.4.11,3.4.11.18
Q01804,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q02110,1.13.11.27,1,1.13,1.13.11,1.13.11.27
Q02114,3.5.1.28,3,3.5,3.5.1,3.5.1.-
Q02853,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q02933,4.6.1.19,4,4.6,4.6.1,4.6.1.19
Q03238,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q03254,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q03280,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q03426,2.7.1.36,2,2.7,2.7.1,2.7.1.36
Q03468,3.6.4.-,3,3.6,3.6.4,3.6.4.-
Q03778,2.7.1.26,2,2.7,2.7.1,2.7.1.26
Q04178,2.4.2.8,2,2.4,2.4.2,2.4.2.8
Q04195,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q04235,2.5.1.114,2,2.5,2.5.1,2.5.1.114
Q04437,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q04592,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q04756,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q04781,2.3.2.27,2,2.7,2.7.11,2.7.11.1
Q04958,3.1.1.5,3,3.1,3.1.1,3.1.1.5
Q05086,2.3.2.26,2,2.3,2.3.2,2.3.2.26
Q05319,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q05471,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q05549,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q05568,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q05580,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q05823,3.1.26.-,2,2.7,2.7.11,2.7.11.1
Q05910,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q059Y8,2.3.2.27,2,2.4,2.4.1,2.4.1.198
Q05B87,1.16.3.1,1,1.16,1.16.3,1.16.3.1
Q06003,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q06010,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q06067,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q06136,1.1.1.102,1,1.1,1.1.1,1.1.1.102
Q06282,3.1.4.46,3,3.1,3.1.4,3.1.4.46
Q06508,2.3.1.51,2,2.3,2.3.1,2.3.1.51
Q06522,3.1.1.3,3,3.1,3.1.1,3.1.1.-
Q06592,2.3.1.48,2,2.3,2.3.1,2.3.1.-
Q06651,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q06904,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q06915,3.2.1.39,3,3.2,3.2.1,3.2.1.39
Q06A37,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q07457,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q07540,1.16.3.1,1,1.16,1.16.3,1.16.3.1
Q07794,2.3.1.48,2,2.7,2.7.7,2.7.7.48
Q07879,2.3.2.-,2,2.3,2.3.2,2.3.2.-
Q07913,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q07963,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q08002,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q08109,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q08169,3.2.1.35,3,3.2,3.2.1,3.2.1.35
Q08220,6.3.2.3,6,6.3,6.3.2,6.3.2.3
Q08387,6.5.1.1,6,6.5,6.5.1,6.5.1.1
Q08562,3.6.4.-,3,3.6,3.6.4,3.6.4.-
Q08773,3.6.4.-,3,3.6,3.6.4,3.6.4.-
Q08959,3.1.4.-,3,3.1,3.1.4,3.1.4.-
Q08968,2.7.7.-,2,2.7,2.7.7,2.7.7.108
Q08DA3,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q09175,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q09251,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q09349,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q09463,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q09545,1.3.5.1,1,1.3,1.3.5,1.3.5.1
Q09693,2.7.7.7,2,2.7,2.7.7,2.7.7.7
Q09772,3.6.4.12,3,3.6,3.6.4,3.6.4.-
Q09811,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q09850,3.2.1.39,3,3.2,3.2.1,3.2.1.39
Q09879,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q09XV5,3.6.4.12,3,3.6,3.6.4,3.6.4.12
Q0E2F9,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q0II22,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q0IIK5,3.6.4.13,3,3.6,3.6.4,3.6.4.13
Q0IIM1,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q0IMG9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q0J705,1.6.2.4,1,1.6,1.6.2,1.6.2.4
Q0J954,1.5.3.-,1,1.5,1.5.3,1.5.3.-
Q0JDC5,3.2.1.26,3,3.2,3.2.1,3.2.1.26
Q0JL46,3.5.1.23,3,3.5,3.5.1,3.5.1.23
Q0VGK4,3.1.4.-,3,3.1,3.1.4,3.1.4.-
Q0WNY5,2.7.11.-,2,2.7,2.7.11,2.7.11.-
Q0WNZ5,2.1.1.14,2,2.1,2.1.1,2.1.1.14
Q0WPQ2,2.7.11.-,2,2.7,2.7.13,2.7.13.3
Q0WS06,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q0WSX8,3.2.2.6,3,3.2,3.2.2,3.2.2.6
Q0WUG6,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q10146,3.1.13.-,3,3.1,3.1.13,3.1.13.-
Q10159,3.2.2.31,3,3.2,3.2.2,3.2.2.31
Q10256,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q10283,1.1.1.34,1,1.1,1.1.1,1.1.1.34
Q10322,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q10D00,3.6.4.13,3,3.6,3.6.4,3.6.4.13
Q10FT0,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q10PI9,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q12039,5.6.2.4,5,5.6,5.6.2,5.6.2.4
Q12149,3.1.13.-,3,3.1,3.1.13,3.1.13.-
Q12168,3.2.1.39,3,3.2,3.2.1,3.2.1.39
Q12246,2.7.1.91,2,2.7,2.7.1,2.7.1.91
Q12284,1.8.3.2,1,1.8,1.8.3,1.8.3.2
Q12303,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q12383,2.1.1.225,2,2.1,2.1.1,2.1.1.225
Q12389,3.6.4.13,3,3.6,3.6.4,3.6.4.13
Q12508,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q12972,3.1.4.-,3,3.1,3.1.3,3.1.3.16
Q13029,2.1.1.355,2,2.1,2.1.1,2.1.1.-
Q13064,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q13114,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q13191,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q13206,3.6.4.13,3,3.6,3.6.4,3.6.4.13
Q13490,2.3.2.27,2,2.3,2.3.2,2.3.2.27
Q13508,2.4.2.31,2,2.4,2.4.2,2.4.2.31
Q14520,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q14679,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q15040,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q15477,3.6.4.13,3,3.6,3.6.4,3.6.4.13
Q16549,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q16651,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q16790,4.2.1.1,4,4.2,4.2.1,4.2.1.1
Q16851,2.7.7.9,2,2.7,2.7.7,2.7.7.9
Q17569,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q17745,1.8.1.9,1,1.8,1.8.1,1.8.1.9
Q17800,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q18020,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q19204,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q19791,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q1ECV4,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q1JRP2,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q1PDW3,2.7.11.-,2,2.7,2.7.11,2.7.11.1
Q1W694,4.6.1.-,4,4.6,4.6.1,4.6.1.-
Q1XG89,3.6.4.13,3,3.6,3.6.4,3.6.4.13
Q20616,1.11.1.7,1,1.11,1.11.1,1.11.1.7
Q20930,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q21059,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q21221,3.1.2.22,3,3.1,3.1.1,3.1.2.22
Q21286,7.2.2.-,7,7.2,7.2.2,7.2.2.-
Q21432,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q21966,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q22067,2.6.1.1,2,2.6,2.6.1,2.6.1.1
Q22307,3.6.4.13,3,3.6,3.6.4,3.6.4.13
Q22492,3.2.1.52,3,3.2,3.2.1,3.2.1.52
Q22557,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q22707,3.1.3.-,3,3.1,3.1.3,3.1.3.48
Q230X8,2.1.1.n8,2,2.1,2.1.1,2.1.1.n8
Q23TC2,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q24317,2.7.7.-,2,2.7,2.7.7,2.7.7.-
Q24574,3.4.19.12,3,3.4,3.4.19,3.4.19.12
Q24JN5,1.14.11.2,1,1.14,1.14.11,1.14.11.2
Q27651,2.7.1.11,2,2.7,2.7.1,2.7.1.11
Q2EMV9,2.4.2.-,2,2.1,2.1.1,2.3.2.27
Q2KJD9,2.3.1.199,2,2.3,2.3.1,2.3.1.199
Q2KJI7,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q2LD49,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q2PS26,3.4.22.-,3,3.4,3.4.22,3.4.22.-
Q2RSB2,7.1.1.1,7,7.1,7.1.1,7.1.1.1
Q2RVS1,1.16.3.1,1,1.11,1.11.1,1.11.1.6
Q2TBA3,3.4.22.-,3,3.4,3.4.22,3.4.22.-
Q2VG86,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q2VLK6,3.4.22.-,3,3.4,3.4.22,3.4.22.-
Q336N8,1.14.11.66,1,1.14,1.14.11,1.14.11.67
Q37875,3.2.1.17,3,3.2,3.2.1,3.2.1.17
Q38802,5.5.1.13,5,5.5,5.5.1,5.5.1.13
Q39102,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q39129,2.8.1.1,2,2.8,2.8.1,2.8.1.1
Q3BK72,3.6.1.-,3,3.6,3.6.5,3.6.5.-
Q3EBC8,3.1.26.-,3,3.1,3.1.26,3.1.26.-
Q3EBR6,3.1.1.-,3,3.1,3.1.1,3.1.1.-
Q3S4A7,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q3T9E4,3.6.5.-,3,3.6,3.6.5,3.6.5.-
Q3TCN2,3.1.1.-,3,3.1,3.1.1,3.1.1.-
Q3TDX8,1.6.2.2,1,1.14,1.14.12,1.14.12.17
Q3U435,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q3UE37,2.3.2.23,2,2.3,2.3.2,2.3.2.23
Q3ULW8,2.4.2.-,2,2.4,2.4.2,2.4.2.-
Q3V1F8,3.3.2.10,3,3.3,3.3.2,3.3.2.10
Q3ZPT5,1.14.18.1,1,1.14,1.14.18,1.14.18.-
Q402U7,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q42572,6.5.1.1,6,6.5,6.5.1,6.5.1.1
Q43725,2.5.1.47,2,2.5,2.5.1,2.5.1.47
Q45589,2.7.7.85,2,2.7,2.7.7,2.7.7.85
Q46085,3.4.24.3,3,3.4,3.4.24,3.4.24.3
Q460N3,2.4.2.-,2,2.4,2.4.2,2.4.2.-
Q47474,3.1.1.11,3,3.1,3.1.1,3.1.1.11
Q47746,3.4.17.-,3,3.4,3.4.24,3.4.17.-
Q47Q21,4.2.1.113,4,4.2,4.2.1,4.2.1.113
Q49QW1,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q4F883,3.1.1.1,3,3.1,3.1.1,3.1.1.-
Q4J6C6,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q4UU85,3.1.4.-,3,3.1,3.1.4,3.1.4.-
Q4UWF4,2.7.7.-,2,2.7,2.7.11,2.7.7.108
Q4V3D2,3.4.23.-,3,3.4,3.4.23,3.4.23.-
Q4WF53,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q4WLW5,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q4WLW8,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q4WMJ7,6.3.2.-,6,6.3,6.3.2,6.3.2.-
Q4WR82,6.3.2.-,6,6.3,6.3.2,6.3.2.-
